# kinematic_a = 2.049260
# kinematic_b = 0.667339
# shrinkage_k = 2
# density_bands = 0,1,2
# carrying_values = 0,1
# built_at = 2026-05-14T08:14:58.305791Z
# train_rows = 19473
# seeds = 0,1,2,3,4
KIND;FROM;TO;EDGE_TYPE;CARRYING;DENSITY;RESIDUAL;COUNT;STD;P90
EDGE;236;235;PodStorageAccess;1;2;0.222782;1;0.000000;0.283401
EDGE;236;237;PodStorageAccess;1;0;0.243621;4;0.000000;0.283401
EDGE;236;237;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;236;238;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;236;239;PodStorageAccess;0;1;0.004877;1;0.000000;-0.051278
EDGE;236;250;Merge;1;1;0.480609;2;0.707107;1.183401
EDGE;237;139;PodStorageAccess;0;1;0.115091;1;0.000000;0.279364
EDGE;237;181;PodStorageAccess;0;0;0.073563;1;0.000000;0.281382
EDGE;237;195;PodStorageAccess;0;0;-0.042906;3;0.000000;-0.051278
EDGE;237;195;PodStorageAccess;0;2;0.041423;1;0.000000;-0.051278
EDGE;237;233;PodStorageAccess;0;0;0.125518;2;0.000000;0.281382
EDGE;237;233;PodStorageAccess;0;2;0.152310;1;0.000000;0.281382
EDGE;237;234;PodStorageAccess;0;0;-0.037324;1;0.000000;-0.051278
EDGE;237;235;PodStorageAccess;0;0;-0.242502;3;0.000000;-0.383939
EDGE;237;235;PodStorageAccess;0;1;-0.106009;1;0.000000;-0.383939
EDGE;237;236;PodStorageAccess;1;0;0.203842;1;0.000000;0.283401
EDGE;237;238;PodStorageAccess;0;0;0.074236;1;0.000000;0.283401
EDGE;237;238;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
EDGE;237;240;PodStorageAccess;0;0;-0.040812;2;0.000000;-0.051278
EDGE;237;242;PodStorageAccess;0;0;-0.148883;1;0.000000;-0.385957
EDGE;237;244;PodStorageAccess;0;1;0.115091;1;0.000000;0.279364
EDGE;237;245;PodStorageAccess;0;0;-0.244924;3;0.000000;-0.387975
EDGE;237;251;PodStorageAccess;1;0;0.003566;6;0.516398;0.283401
EDGE;237;251;PodStorageAccess;1;1;0.024372;2;0.707107;0.183401
EDGE;237;265;PodStorageAccess;0;0;0.185123;1;0.000000;0.616061
EDGE;238;52;PodStorageAccess;1;0;-0.027277;2;0.707107;0.181382
EDGE;238;52;PodStorageAccess;1;1;0.270690;1;0.000000;0.281382
EDGE;238;98;PodStorageAccess;0;1;-0.218915;1;0.000000;-0.722654
EDGE;238;140;PodStorageAccess;0;1;0.156160;2;0.000000;0.279364
EDGE;238;154;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;238;154;PodStorageAccess;0;1;0.337538;1;0.000000;0.946703
EDGE;238;182;PodStorageAccess;0;0;0.073563;1;0.000000;0.281382
EDGE;238;196;PodStorageAccess;0;0;-0.040812;2;0.000000;-0.051278
EDGE;238;196;PodStorageAccess;0;1;0.004877;1;0.000000;-0.051278
EDGE;238;224;PodStorageAccess;0;0;-0.373473;2;0.000000;-0.716599
EDGE;238;224;PodStorageAccess;0;1;0.658178;2;1.414214;2.083401
EDGE;238;232;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;238;232;PodStorageAccess;0;1;0.076982;7;0.377964;0.346703
EDGE;238;232;PodStorageAccess;0;2;0.040751;1;0.000000;-0.053297
EDGE;238;233;PodStorageAccess;0;0;-0.043713;3;0.577350;0.414043
EDGE;238;233;PodStorageAccess;0;1;-0.176501;2;0.000000;-0.385957
EDGE;238;234;PodStorageAccess;0;0;0.125518;2;0.000000;0.281382
EDGE;238;234;PodStorageAccess;0;2;0.184578;2;0.000000;0.281382
EDGE;238;235;PodStorageAccess;0;0;-0.040812;2;0.000000;-0.051278
EDGE;238;235;PodStorageAccess;0;1;0.182415;3;0.577350;0.748722
EDGE;238;237;PodStorageAccess;0;0;0.126527;2;0.000000;0.283401
EDGE;238;237;PodStorageAccess;0;1;0.158178;2;0.000000;0.283401
EDGE;238;239;PodStorageAccess;0;0;-0.091956;5;0.547723;0.283401
EDGE;238;239;PodStorageAccess;0;1;-0.216896;1;0.000000;-0.716599
EDGE;238;240;PodStorageAccess;0;0;0.002802;5;0.894427;0.816061
EDGE;238;242;PodStorageAccess;0;0;-0.124482;2;0.707107;0.181382
EDGE;238;242;PodStorageAccess;0;1;-0.217569;1;0.000000;-0.718618
EDGE;238;243;PodStorageAccess;0;0;-0.267420;4;0.000000;-0.385957
EDGE;238;243;PodStorageAccess;0;1;-0.018392;3;0.577350;0.414043
EDGE;238;244;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;238;244;PodStorageAccess;0;1;0.004205;1;0.000000;-0.053297
EDGE;238;245;PodStorageAccess;0;1;0.115091;1;0.000000;0.279364
EDGE;238;252;PodStorageAccess;1;0;-0.069822;10;0.516398;0.283401
EDGE;238;252;PodStorageAccess;1;1;0.135384;5;0.836660;0.883401
EDGE;238;266;PodStorageAccess;0;1;-0.106009;1;0.000000;-0.383939
EDGE;238;266;PodStorageAccess;0;2;-0.069463;1;0.000000;-0.383939
EDGE;238;280;PodStorageAccess;0;0;-0.040812;2;0.000000;-0.051278
EDGE;238;280;PodStorageAccess;0;1;0.004877;1;0.000000;-0.051278
EDGE;239;99;PodStorageAccess;0;0;0.072218;1;0.000000;0.277346
EDGE;239;113;PodStorageAccess;0;0;-0.038669;1;0.000000;-0.055315
EDGE;239;141;PodStorageAccess;0;1;-0.218242;1;0.000000;-0.720636
EDGE;239;141;PodStorageAccess;0;2;0.151637;1;0.000000;0.279364
EDGE;239;155;PodStorageAccess;0;0;-0.041822;2;0.000000;-0.053297
EDGE;239;155;PodStorageAccess;0;1;0.239829;2;0.707107;0.846703
EDGE;239;169;PodStorageAccess;0;2;-0.070136;1;0.000000;-0.385957
EDGE;239;197;PodStorageAccess;0;0;-0.037324;1;0.000000;-0.051278
EDGE;239;197;PodStorageAccess;0;1;-0.009162;2;0.000000;-0.051278
EDGE;239;211;PodStorageAccess;0;2;-0.069463;1;0.000000;-0.383939
EDGE;239;211;PodStorageAccess;1;0;0.314729;1;0.000000;0.616061
EDGE;239;225;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
EDGE;239;225;PodStorageAccess;1;0;-0.129491;1;0.000000;-0.716599
EDGE;239;232;PodStorageAccess;0;0;0.124509;2;0.000000;0.279364
EDGE;239;232;PodStorageAccess;0;1;0.180801;3;0.000000;0.279364
EDGE;239;233;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;239;233;PodStorageAccess;0;1;0.004205;1;0.000000;-0.053297
EDGE;239;233;PodStorageAccess;0;2;0.374084;1;0.000000;0.946703
EDGE;239;234;PodStorageAccess;0;0;-0.148883;1;0.000000;-0.385957
EDGE;239;234;PodStorageAccess;0;1;0.226651;1;0.000000;0.614043
EDGE;239;234;PodStorageAccess;0;2;0.263197;1;0.000000;0.614043
EDGE;239;235;PodStorageAccess;0;0;0.073563;1;0.000000;0.281382
EDGE;239;237;PodStorageAccess;0;0;0.042857;2;0.707107;0.516061
EDGE;239;238;PodStorageAccess;0;0;0.074236;1;0.000000;0.283401
EDGE;239;238;PodStorageAccess;0;1;0.183222;3;0.000000;0.283401
EDGE;239;240;PodStorageAccess;0;0;-0.042098;3;0.577350;0.283401
EDGE;239;240;PodStorageAccess;1;0;0.203842;1;0.000000;0.283401
EDGE;239;241;PodStorageAccess;1;0;-0.018604;1;0.000000;-0.383939
EDGE;239;241;PodStorageAccess;1;1;0.048916;1;0.000000;-0.383939
EDGE;239;242;PodStorageAccess;0;0;-0.037324;1;0.000000;-0.051278
EDGE;239;242;PodStorageAccess;0;1;0.004877;1;0.000000;-0.051278
EDGE;239;243;PodStorageAccess;0;0;0.073563;1;0.000000;0.281382
EDGE;239;244;PodStorageAccess;0;0;-0.208152;2;0.000000;-0.385957
EDGE;239;244;PodStorageAccess;0;1;-0.106682;1;0.000000;-0.385957
EDGE;239;245;PodStorageAccess;0;1;0.004205;1;0.000000;-0.053297
EDGE;239;253;PodStorageAccess;1;0;0.013511;10;0.483046;0.283401
EDGE;239;253;PodStorageAccess;1;1;-0.061971;1;0.000000;-0.716599
EDGE;239;267;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;239;267;PodStorageAccess;0;1;-0.175492;2;0.000000;-0.383939
EDGE;240;114;PodStorageAccess;0;0;0.154673;3;0.577350;0.744685
EDGE;240;114;PodStorageAccess;0;1;-0.011180;2;0.000000;-0.055315
EDGE;240;142;PodStorageAccess;0;0;0.072890;1;0.000000;0.279364
EDGE;240;142;PodStorageAccess;0;1;-0.093840;2;0.707107;0.179364
EDGE;240;156;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;240;156;PodStorageAccess;0;1;0.004205;1;0.000000;-0.053297
EDGE;240;156;PodStorageAccess;0;2;0.040751;1;0.000000;-0.053297
EDGE;240;184;PodStorageAccess;0;1;0.115764;1;0.000000;0.281382
EDGE;240;198;PodStorageAccess;0;0;0.296010;1;0.000000;0.948722
EDGE;240;212;PodStorageAccess;0;1;-0.106009;1;0.000000;-0.383939
EDGE;240;212;PodStorageAccess;0;2;-0.069463;1;0.000000;-0.383939
EDGE;240;226;PodStorageAccess;0;1;-0.073870;5;0.547723;0.283401
EDGE;240;232;PodStorageAccess;0;0;0.064568;4;0.577350;0.612025
EDGE;240;233;PodStorageAccess;0;0;0.155480;3;0.000000;0.279364
EDGE;240;233;PodStorageAccess;0;1;0.115091;1;0.000000;0.279364
EDGE;240;237;PodStorageAccess;0;0;0.459188;2;0.000000;0.948722
EDGE;240;238;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;240;239;PodStorageAccess;0;0;0.157902;3;0.000000;0.283401
EDGE;240;239;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;240;241;PodStorageAccess;1;0;-0.179267;5;0.547723;0.283401
EDGE;240;241;PodStorageAccess;1;1;-0.007473;5;0.547723;0.283401
EDGE;240;242;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;240;242;PodStorageAccess;0;1;-0.217181;3;0.000000;-0.383939
EDGE;240;243;PodStorageAccess;0;0;-0.040812;2;0.000000;-0.051278
EDGE;240;243;PodStorageAccess;0;1;0.004877;1;0.000000;-0.051278
EDGE;240;254;PodStorageAccess;1;0;0.334156;13;2.139374;0.283401
EDGE;240;254;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;240;268;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;240;268;PodStorageAccess;0;1;-0.017181;3;0.577350;0.416061
EDGE;241;129;Merge;1;0;-0.267814;4;0.000000;-0.387975
EDGE;241;129;Merge;1;1;-0.010780;1;0.000000;-0.387975
EDGE;241;213;Merge;1;0;-0.324531;10;0.000000;-0.383939
EDGE;241;213;Merge;1;1;0.640764;3;2.309401;2.816061
EDGE;241;227;Merge;1;0;0.409473;1;0.000000;1.283401
EDGE;241;242;PodStorageAccess;1;0;0.203842;1;0.000000;0.283401
EDGE;242;56;PodStorageAccess;1;0;0.222723;2;0.000000;0.281382
EDGE;242;102;PodStorageAccess;0;0;0.072218;1;0.000000;0.277346
EDGE;242;116;PodStorageAccess;0;0;-0.042831;2;0.000000;-0.055315
EDGE;242;186;PodStorageAccess;0;0;0.073563;1;0.000000;0.281382
EDGE;242;200;PodStorageAccess;0;0;-0.042906;3;0.000000;-0.051278
EDGE;242;228;PodStorageAccess;0;0;-0.259098;1;0.000000;-0.716599
EDGE;242;228;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
EDGE;242;232;PodStorageAccess;0;0;0.072218;1;0.000000;0.277346
EDGE;242;235;PodStorageAccess;0;0;0.072890;1;0.000000;0.279364
EDGE;242;240;PodStorageAccess;0;0;0.185123;1;0.000000;0.616061
EDGE;242;241;PodStorageAccess;1;0;0.253566;6;0.000000;0.283401
EDGE;242;241;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;242;243;PodStorageAccess;0;1;-0.216896;1;0.000000;-0.716599
EDGE;242;245;PodStorageAccess;0;0;-0.037324;1;0.000000;-0.051278
EDGE;242;256;PodStorageAccess;1;0;-0.076452;7;0.534522;0.283401
EDGE;242;256;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;242;270;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;242;270;PodStorageAccess;0;1;0.227324;1;0.000000;0.616061
EDGE;243;145;PodStorageAccess;0;0;0.072890;1;0.000000;0.279364
EDGE;243;159;PodStorageAccess;0;0;-0.044117;3;0.000000;-0.053297
EDGE;243;187;PodStorageAccess;0;1;0.115764;1;0.000000;0.281382
EDGE;243;201;PodStorageAccess;0;0;-0.037324;1;0.000000;-0.051278
EDGE;243;215;PodStorageAccess;1;0;-0.018604;1;0.000000;-0.383939
EDGE;243;229;PodStorageAccess;0;0;-0.042098;3;0.577350;0.283401
EDGE;243;232;PodStorageAccess;0;0;-0.270111;4;0.000000;-0.389994
EDGE;243;233;PodStorageAccess;0;0;0.123500;2;0.000000;0.277346
EDGE;243;235;PodStorageAccess;0;0;-0.209161;2;0.000000;-0.387975
EDGE;243;245;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;243;257;PodStorageAccess;1;0;0.096844;10;0.918937;0.483401
EDGE;243;257;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;243;271;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;243;285;PodStorageAccess;0;1;0.004877;1;0.000000;-0.051278
EDGE;244;118;PodStorageAccess;0;0;-0.038669;1;0.000000;-0.055315
EDGE;244;146;PodStorageAccess;0;0;0.072890;1;0.000000;0.279364
EDGE;244;230;PodStorageAccess;0;0;0.126527;2;0.000000;0.283401
EDGE;244;232;PodStorageAccess;0;0;-0.043840;2;0.000000;-0.057333
EDGE;244;237;PodStorageAccess;0;1;0.115091;1;0.000000;0.279364
EDGE;244;238;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;244;239;PodStorageAccess;0;0;-0.208152;2;0.000000;-0.385957
EDGE;244;258;PodStorageAccess;1;0;0.076955;4;0.500000;0.283401
EDGE;244;258;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;244;286;PodStorageAccess;0;0;-0.037324;1;0.000000;-0.051278
EDGE;245;84;PodStorageAccess;1;0;-0.129491;1;0.000000;-0.716599
EDGE;245;84;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;245;189;PodStorageAccess;0;0;0.073563;1;0.000000;0.281382
EDGE;245;203;PodStorageAccess;0;0;-0.044301;4;0.000000;-0.051278
EDGE;245;217;PodStorageAccess;1;0;-0.018604;1;0.000000;-0.383939
EDGE;245;231;PodStorageAccess;0;1;0.211845;5;0.000000;0.283401
EDGE;245;232;PodStorageAccess;0;0;0.071545;1;0.000000;0.275328
EDGE;245;233;PodStorageAccess;0;0;-0.049623;5;0.000000;-0.057333
EDGE;245;235;PodStorageAccess;0;0;0.123500;2;0.000000;0.277346
EDGE;245;238;PodStorageAccess;0;0;0.072890;1;0.000000;0.279364
EDGE;245;259;PodStorageAccess;1;0;-0.276268;2;0.000000;-0.716599
EDGE;245;259;PodStorageAccess;1;1;-0.061971;1;0.000000;-0.716599
EDGE;245;273;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;246;9;StationEntrance;1;0;-0.059412;17;0.000000;-0.061369
EDGE;246;9;StationEntrance;1;1;-0.095166;2;0.000000;-0.061369
EDGE;246;232;PodStorageAccess;0;0;0.407569;1;0.000000;1.283401
EDGE;246;232;PodStorageAccess;1;0;0.277120;36;0.000000;0.283401
EDGE;246;232;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;246;255;Merge;1;0;-0.036766;1;0.000000;-0.055315
EDGE;246;255;Merge;1;1;0.766773;1;0.000000;1.944685
EDGE;246;259;Merge;1;0;0.073448;1;0.000000;0.275328
EDGE;246;260;PodStorageAccess;1;0;0.277281;37;0.000000;0.283401
EDGE;246;260;PodStorageAccess;1;1;0.276178;3;0.000000;0.283401
EDGE;246;310;Merge;1;0;-0.055103;13;0.000000;-0.059351
EDGE;247;9;StationEntrance;1;0;-0.352706;15;0.000000;-0.394030
EDGE;247;9;StationEntrance;1;1;-0.217318;1;0.000000;-0.394030
EDGE;247;219;PodStorageAccess;1;0;0.314729;1;0.000000;0.616061
EDGE;247;233;PodStorageAccess;0;1;0.449770;1;0.000000;1.283401
EDGE;247;233;PodStorageAccess;1;0;0.275170;27;0.000000;0.283401
EDGE;247;233;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;247;248;Merge;1;1;0.546345;1;0.000000;1.283401
EDGE;247;249;Merge;1;1;-0.009435;1;0.000000;-0.383939
EDGE;247;250;Merge;1;0;-0.039385;2;0.000000;-0.051278
EDGE;247;250;Merge;1;1;0.563269;2;1.414214;1.748722
EDGE;247;250;Merge;1;2;0.186048;1;0.000000;-0.051278
EDGE;247;252;Merge;1;1;0.656559;1;0.000000;1.614043
EDGE;247;255;Merge;1;0;-0.284980;5;0.000000;-0.387975
EDGE;247;261;PodStorageAccess;1;0;0.263511;10;0.000000;0.283401
EDGE;247;261;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;247;310;Merge;1;0;-0.311007;7;0.000000;-0.392012
EDGE;248;9;StationEntrance;1;0;0.220629;10;0.000000;0.273309
EDGE;248;9;StationEntrance;1;1;0.005129;1;0.000000;0.273309
EDGE;248;234;PodStorageAccess;1;0;0.265041;11;0.000000;0.283401
EDGE;248;234;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;248;250;Merge;1;0;-0.265123;4;0.000000;-0.383939
EDGE;248;255;Merge;1;0;0.156622;3;0.000000;0.279364
EDGE;248;262;PodStorageAccess;1;0;0.272035;19;0.000000;0.283401
EDGE;248;262;PodStorageAccess;1;1;0.276178;3;0.000000;0.283401
EDGE;248;310;Merge;1;0;0.232068;12;0.000000;0.275328
EDGE;248;310;Merge;1;1;0.226572;2;0.000000;0.275328
EDGE;249;8;StationEntrance;1;0;-0.217394;2;0.000000;-0.392012
EDGE;249;9;StationEntrance;1;0;-0.057279;14;0.000000;-0.059351
EDGE;249;9;StationEntrance;1;1;-0.105758;1;0.000000;-0.059351
EDGE;249;235;PodStorageAccess;1;0;0.272035;19;0.000000;0.283401
EDGE;249;235;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;249;255;Merge;1;0;-0.036093;1;0.000000;-0.053297
EDGE;249;263;PodStorageAccess;1;0;0.270141;16;0.000000;0.283401
EDGE;249;263;PodStorageAccess;1;1;0.277382;4;0.000000;0.283401
EDGE;249;310;Merge;1;0;-0.051907;9;0.000000;-0.057333
EDGE;250;8;StationEntrance;1;0;0.116276;2;0.000000;0.275328
EDGE;250;8;StationEntrance;1;1;0.005801;1;0.000000;0.275328
EDGE;250;9;StationEntrance;1;0;-0.350925;15;0.000000;-0.392012
EDGE;250;9;StationEntrance;1;1;-0.286792;3;0.000000;-0.392012
EDGE;250;50;Merge;1;0;-0.049744;29;0.000000;-0.051278
EDGE;250;50;Merge;1;1;0.025087;4;0.000000;-0.051278
EDGE;250;85;Merge;1;0;0.201137;6;0.000000;0.277346
EDGE;250;252;Merge;1;0;-0.146307;1;0.000000;-0.383939
EDGE;250;255;Merge;1;0;-0.206724;2;0.000000;-0.385957
EDGE;250;257;Merge;1;0;0.074794;1;0.000000;0.279364
EDGE;250;278;Merge;1;0;-0.342004;15;0.000000;-0.383939
EDGE;250;278;Merge;1;1;-0.196687;4;0.000000;-0.383939
EDGE;250;310;Merge;1;0;-0.341660;13;0.000000;-0.389994
EDGE;250;311;Merge;1;0;-0.037439;1;0.000000;-0.057333
EDGE;251;9;StationEntrance;1;0;0.226389;11;0.000000;0.275328
EDGE;251;237;PodStorageAccess;1;0;0.235665;3;0.000000;0.283401
EDGE;251;255;Merge;1;0;0.075466;1;0.000000;0.281382
EDGE;251;255;Merge;1;1;0.212339;1;0.000000;0.281382
EDGE;251;265;PodStorageAccess;1;0;0.272035;19;0.000000;0.283401
EDGE;251;265;PodStorageAccess;1;1;0.277382;4;0.000000;0.283401
EDGE;251;310;Merge;1;0;0.209604;7;0.000000;0.277346
EDGE;252;9;StationEntrance;1;0;-0.055513;14;0.000000;-0.057333
EDGE;252;9;StationEntrance;1;1;-0.085984;3;0.000000;-0.057333
EDGE;252;52;Merge;1;1;0.768119;1;0.000000;1.948722
EDGE;252;238;PodStorageAccess;1;0;0.267489;13;0.000000;0.283401
EDGE;252;238;PodStorageAccess;1;1;0.277382;4;0.000000;0.283401
EDGE;252;255;Merge;1;0;-0.044482;5;0.000000;-0.051278
EDGE;252;255;Merge;1;1;0.063269;2;0.000000;-0.051278
EDGE;252;266;PodStorageAccess;1;0;0.268483;14;0.000000;0.283401
EDGE;252;266;PodStorageAccess;1;1;0.279388;7;0.000000;0.283401
EDGE;252;310;Merge;1;0;-0.047365;5;0.000000;-0.055315
EDGE;252;310;Merge;1;1;0.100106;1;0.000000;-0.055315
EDGE;253;8;StationEntrance;1;0;0.063932;1;0.000000;0.277346
EDGE;253;9;StationEntrance;1;0;-0.216385;2;0.000000;-0.389994
EDGE;253;9;StationEntrance;1;1;-0.215972;1;0.000000;-0.389994
EDGE;253;239;PodStorageAccess;1;0;0.265041;11;0.000000;0.283401
EDGE;253;239;PodStorageAccess;1;1;0.276178;3;0.000000;0.283401
EDGE;253;255;Merge;1;0;-0.265123;4;0.000000;-0.383939
EDGE;253;255;Merge;1;1;-0.009435;1;0.000000;-0.383939
EDGE;253;267;PodStorageAccess;1;0;0.235665;3;0.000000;0.283401
EDGE;253;267;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;253;310;Merge;1;0;-0.243782;3;0.000000;-0.387975
EDGE;253;310;Merge;1;1;-0.105079;2;0.000000;-0.387975
EDGE;254;8;StationEntrance;1;0;-0.049045;2;0.000000;-0.055315
EDGE;254;9;StationEntrance;1;0;0.170639;4;0.000000;0.277346
EDGE;254;240;PodStorageAccess;1;0;0.272035;19;0.000000;0.283401
EDGE;254;240;PodStorageAccess;1;1;0.276178;3;0.000000;0.283401
EDGE;254;255;Merge;1;0;-0.122045;2;0.707107;0.183401
EDGE;254;268;PodStorageAccess;1;0;0.253566;6;0.000000;0.283401
EDGE;254;268;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;254;268;PodStorageAccess;1;2;0.222782;1;0.000000;0.283401
EDGE;254;310;Merge;1;0;0.223572;9;0.000000;0.279364
EDGE;254;311;Merge;1;0;-0.207733;2;0.000000;-0.387975
EDGE;255;9;StationEntrance;1;0;-0.051732;5;0.000000;-0.055315
EDGE;255;9;StationEntrance;1;1;0.562254;1;0.000000;1.944685
EDGE;255;101;Merge;1;0;-0.208743;2;0.000000;-0.389994
EDGE;255;115;Merge;1;0;0.074121;1;0.000000;0.277346
EDGE;255;115;Merge;1;1;0.210993;1;0.000000;0.277346
EDGE;255;129;Merge;1;0;0.131562;9;0.666667;0.344685
EDGE;255;143;Merge;1;0;-0.147653;1;0.000000;-0.387975
EDGE;255;157;Merge;1;0;0.074794;1;0.000000;0.279364
EDGE;255;199;Merge;1;0;0.075466;1;0.000000;0.281382
EDGE;255;213;Merge;1;0;-0.049579;26;0.000000;-0.051278
EDGE;255;213;Merge;1;1;0.063269;2;0.000000;-0.051278
EDGE;255;227;Merge;1;0;-0.282097;5;0.000000;-0.383939
EDGE;255;227;Merge;1;1;-0.009435;1;0.000000;-0.383939
EDGE;255;241;Merge;1;0;0.076139;1;0.000000;0.283401
EDGE;255;256;Merge;1;1;0.546345;1;0.000000;1.283401
EDGE;255;310;Merge;1;0;-0.036093;1;0.000000;-0.053297
EDGE;256;8;StationEntrance;1;0;0.118294;2;0.000000;0.279364
EDGE;256;9;StationEntrance;1;0;-0.318935;8;0.000000;-0.387975
EDGE;256;85;Merge;1;0;0.408800;1;0.000000;1.281382
EDGE;256;242;PodStorageAccess;1;0;0.268483;14;0.000000;0.283401
EDGE;256;270;PodStorageAccess;1;0;0.273854;23;0.000000;0.283401
EDGE;256;270;PodStorageAccess;1;1;0.271363;1;0.000000;0.283401
EDGE;256;310;Merge;1;0;-0.334748;12;0.000000;-0.385957
EDGE;256;311;Merge;1;0;-0.036093;1;0.000000;-0.053297
EDGE;257;8;StationEntrance;1;0;-0.046283;1;0.000000;-0.053297
EDGE;257;9;StationEntrance;1;0;0.118294;2;0.000000;0.279364
EDGE;257;9;StationEntrance;1;1;0.007147;1;0.000000;0.279364
EDGE;257;85;Merge;1;0;-0.041764;3;0.000000;-0.051278
EDGE;257;243;PodStorageAccess;1;0;0.265041;11;0.000000;0.283401
EDGE;257;271;PodStorageAccess;1;0;0.243621;4;0.000000;0.283401
EDGE;257;310;Merge;1;0;0.229903;10;0.000000;0.281382
EDGE;258;9;StationEntrance;1;0;-0.050666;6;0.000000;-0.053297
EDGE;258;85;Merge;1;1;-0.009435;1;0.000000;-0.383939
EDGE;258;244;PodStorageAccess;1;0;0.243621;4;0.000000;0.283401
EDGE;258;272;PodStorageAccess;1;0;0.259533;8;0.000000;0.283401
EDGE;258;272;PodStorageAccess;1;1;0.274372;2;0.000000;0.283401
EDGE;258;310;Merge;1;0;-0.045332;6;0.000000;-0.051278
EDGE;258;310;Merge;1;1;0.101452;1;0.000000;-0.051278
EDGE;258;311;Merge;1;0;0.075466;1;0.000000;0.281382
EDGE;259;8;StationEntrance;1;0;0.398610;1;0.000000;1.281382
EDGE;259;9;StationEntrance;1;0;-0.157169;1;0.000000;-0.385957
EDGE;259;245;PodStorageAccess;1;0;0.223732;2;0.000000;0.283401
EDGE;259;273;PodStorageAccess;1;0;0.203842;1;0.000000;0.283401
EDGE;259;310;Merge;1;0;-0.265123;4;0.000000;-0.383939
EDGE;260;72;PodStorageAccess;1;0;-0.322125;5;0.447214;-0.116599
EDGE;260;72;PodStorageAccess;1;2;-0.110551;1;0.000000;-0.716599
EDGE;260;162;PodStorageAccess;0;0;0.072890;1;0.000000;0.279364
EDGE;260;176;PodStorageAccess;0;0;-0.037997;1;0.000000;-0.053297
EDGE;260;232;PodStorageAccess;0;0;-0.148211;1;0.000000;-0.383939
EDGE;260;246;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
EDGE;260;246;PodStorageAccess;1;0;0.269361;15;0.000000;0.283401
EDGE;260;246;PodStorageAccess;1;1;0.774372;2;1.414214;2.083401
EDGE;260;261;PodStorageAccess;0;0;-0.259098;1;0.000000;-0.716599
EDGE;260;261;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
EDGE;260;262;PodStorageAccess;0;0;-0.242502;3;0.000000;-0.383939
EDGE;260;265;PodStorageAccess;0;0;-0.208152;2;0.000000;-0.385957
EDGE;260;265;PodStorageAccess;0;1;-0.106682;1;0.000000;-0.385957
EDGE;260;266;PodStorageAccess;0;1;0.004205;1;0.000000;-0.053297
EDGE;260;274;PodStorageAccess;0;0;-0.259098;1;0.000000;-0.716599
EDGE;260;344;PodStorageAccess;1;0;-0.028611;17;0.000000;-0.051278
EDGE;261;149;PodStorageAccess;0;1;-0.107355;1;0.000000;-0.387975
EDGE;261;177;PodStorageAccess;0;0;-0.044117;3;0.000000;-0.053297
EDGE;261;247;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
EDGE;261;247;PodStorageAccess;1;0;0.256881;7;0.000000;0.283401
EDGE;261;260;PodStorageAccess;0;0;0.074236;1;0.000000;0.283401
EDGE;261;260;PodStorageAccess;0;1;0.116437;1;0.000000;0.283401
