# kinematic_a = 2.049260
# kinematic_b = 0.667339
# shrinkage_k = 2
# density_bands = 0,1,2
# carrying_values = 0,1
# built_at = 2026-05-14T10:50:48.660316Z
# train_rows = 19473
# seeds = 0,1,2,3,4
KIND;FROM;TO;EDGE_TYPE;CARRYING;DENSITY;RESIDUAL;COUNT;STD;P90
EDGE;182;266;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;182;266;PodStorageAccess;0;2;0.501707;2;0.000000;0.946703
EDGE;182;280;PodStorageAccess;0;0;0.072481;1;0.000000;0.279364
EDGE;182;280;PodStorageAccess;0;1;0.127672;1;0.000000;0.279364
EDGE;182;280;PodStorageAccess;0;2;0.190303;3;0.000000;0.279364
EDGE;183;99;PodStorageAccess;0;0;-0.038406;1;0.000000;-0.053297
EDGE;183;99;PodStorageAccess;0;1;0.683451;1;0.000000;1.946703
EDGE;183;99;PodStorageAccess;0;2;0.020041;1;0.000000;-0.053297
EDGE;183;113;PodStorageAccess;0;0;0.041541;2;0.707107;0.514043
EDGE;183;113;PodStorageAccess;0;1;0.389156;3;0.000000;0.614043
EDGE;183;127;PodStorageAccess;0;0;-0.260179;1;0.000000;-0.718618
EDGE;183;127;PodStorageAccess;0;1;0.128344;1;0.000000;0.281382
EDGE;183;141;PodStorageAccess;0;0;0.156849;3;0.577350;0.748722
EDGE;183;141;PodStorageAccess;0;1;0.000274;2;0.000000;-0.051278
EDGE;183;155;PodStorageAccess;0;0;0.042550;2;0.707107;0.516061
EDGE;183;155;PodStorageAccess;0;1;0.350002;6;0.408248;0.616061
EDGE;183;169;PodStorageAccess;1;0;-0.275715;2;0.000000;-0.716599
EDGE;183;169;PodStorageAccess;1;1;0.113714;4;0.500000;0.283401
EDGE;183;176;PodStorageAccess;0;0;0.155234;3;0.000000;0.279364
EDGE;183;176;PodStorageAccess;0;1;0.203518;4;0.000000;0.279364
EDGE;183;177;PodStorageAccess;0;0;0.155638;3;0.577350;0.746703
EDGE;183;177;PodStorageAccess;0;1;-0.000736;2;0.000000;-0.053297
EDGE;183;178;PodStorageAccess;0;0;-0.141672;5;0.447214;0.214043
EDGE;183;178;PodStorageAccess;0;1;0.189156;3;0.577350;0.614043
EDGE;183;179;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;183;179;PodStorageAccess;0;1;0.166604;2;0.000000;0.281382
EDGE;183;179;PodStorageAccess;0;2;-0.201732;1;0.000000;-0.718618
EDGE;183;181;PodStorageAccess;0;1;0.239904;1;0.000000;0.616061
EDGE;183;181;PodStorageAccess;0;2;0.243161;1;0.000000;0.616061
EDGE;183;182;PodStorageAccess;0;0;0.126220;2;0.000000;0.283401
EDGE;183;182;PodStorageAccess;0;1;0.190770;3;0.000000;0.283401
EDGE;183;184;PodStorageAccess;0;0;-0.042344;3;0.577350;0.283401
EDGE;183;184;PodStorageAccess;0;1;-0.204316;1;0.000000;-0.716599
EDGE;183;186;PodStorageAccess;0;0;-0.044506;4;0.000000;-0.051278
EDGE;183;186;PodStorageAccess;0;1;0.017457;1;0.000000;-0.051278
EDGE;183;186;PodStorageAccess;0;2;0.020714;1;0.000000;-0.051278
EDGE;183;187;PodStorageAccess;0;0;-0.374789;2;0.000000;-0.718618
EDGE;183;187;PodStorageAccess;0;1;-0.083396;2;0.707107;0.181382
EDGE;183;188;PodStorageAccess;0;0;0.184041;1;0.000000;0.614043
EDGE;183;188;PodStorageAccess;0;1;-0.210844;3;0.000000;-0.385957
EDGE;183;189;PodStorageAccess;0;0;-0.044362;3;0.000000;-0.053297
EDGE;183;189;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;183;197;PodStorageAccess;0;0;-0.268993;10;0.516398;0.283401
EDGE;183;197;PodStorageAccess;0;1;-0.149493;6;0.547723;0.283401
EDGE;183;211;PodStorageAccess;1;0;-0.017866;1;0.000000;-0.383939
EDGE;183;225;PodStorageAccess;0;0;0.097384;5;0.447214;0.548722
EDGE;183;225;PodStorageAccess;0;1;-0.010037;3;0.000000;-0.051278
EDGE;183;239;PodStorageAccess;0;0;0.125211;2;0.000000;0.281382
EDGE;183;267;PodStorageAccess;0;0;0.207872;2;0.707107;0.846703
EDGE;183;267;PodStorageAccess;0;1;-0.000736;2;0.000000;-0.053297
EDGE;183;281;PodStorageAccess;0;1;-0.205662;1;0.000000;-0.720636
EDGE;184;100;PodStorageAccess;0;2;0.020041;1;0.000000;-0.053297
EDGE;184;142;PodStorageAccess;0;1;0.350791;1;0.000000;0.948722
EDGE;184;156;PodStorageAccess;0;0;-0.207450;2;0.000000;-0.383939
EDGE;184;170;PodStorageAccess;1;0;0.224285;2;0.000000;0.283401
EDGE;184;170;PodStorageAccess;1;1;-0.004903;5;0.547723;0.283401
EDGE;184;176;PodStorageAccess;0;0;-0.209468;2;0.000000;-0.387975
EDGE;184;176;PodStorageAccess;0;1;-0.094775;1;0.000000;-0.387975
EDGE;184;177;PodStorageAccess;0;0;-0.125798;2;0.707107;0.179364
EDGE;184;182;PodStorageAccess;0;1;-0.093429;1;0.000000;-0.383939
EDGE;184;185;PodStorageAccess;1;0;-0.128753;1;0.000000;-0.716599
EDGE;184;185;PodStorageAccess;1;1;-0.221130;2;0.000000;-0.716599
EDGE;184;188;PodStorageAccess;0;1;-0.204989;1;0.000000;-0.718618
EDGE;184;188;PodStorageAccess;0;2;0.131601;1;0.000000;0.281382
EDGE;184;198;PodStorageAccess;0;0;0.126220;2;0.000000;0.283401
EDGE;184;198;PodStorageAccess;0;1;0.074379;5;0.447214;0.283401
EDGE;184;198;PodStorageAccess;0;2;0.132274;1;0.000000;0.283401
EDGE;184;226;PodStorageAccess;0;1;0.316423;4;0.577350;0.948722
EDGE;184;240;PodStorageAccess;0;1;0.204863;4;0.000000;0.281382
EDGE;184;268;PodStorageAccess;0;0;-0.038406;1;0.000000;-0.053297
EDGE;184;282;PodStorageAccess;0;2;0.130928;1;0.000000;0.279364
EDGE;185;129;Merge;1;0;0.133889;2;0.000000;0.281382
EDGE;185;129;Merge;1;1;0.164793;1;0.000000;0.281382
EDGE;185;171;Merge;1;1;1.165466;1;0.000000;3.283401
EDGE;185;184;PodStorageAccess;1;0;0.243990;4;0.000000;0.283401
EDGE;185;184;PodStorageAccess;1;1;0.279776;3;0.000000;0.283401
EDGE;186;144;PodStorageAccess;0;0;-0.041119;2;0.000000;-0.051278
EDGE;186;144;PodStorageAccess;0;1;0.684124;1;0.000000;1.948722
EDGE;186;158;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;186;178;PodStorageAccess;0;0;-0.209468;2;0.000000;-0.387975
EDGE;186;182;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;186;189;PodStorageAccess;0;1;0.017457;1;0.000000;-0.051278
EDGE;186;200;PodStorageAccess;0;0;0.126220;2;0.000000;0.283401
EDGE;186;242;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;186;270;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;186;284;PodStorageAccess;0;0;0.739148;1;0.000000;2.279364
EDGE;187;103;PodStorageAccess;0;0;-0.038406;1;0.000000;-0.053297
EDGE;187;145;PodStorageAccess;0;0;0.208881;2;0.707107;0.848722
EDGE;187;173;PodStorageAccess;1;0;0.659754;8;1.309307;2.583401
EDGE;187;176;PodStorageAccess;0;1;0.237886;1;0.000000;0.610006
EDGE;187;177;PodStorageAccess;0;0;0.071808;1;0.000000;0.277346
EDGE;187;178;PodStorageAccess;0;0;-0.039078;1;0.000000;-0.055315
EDGE;187;181;PodStorageAccess;0;0;0.207872;2;0.707107;0.846703
EDGE;187;201;PodStorageAccess;0;0;-0.242344;3;0.577350;0.083401
EDGE;187;229;PodStorageAccess;0;0;-0.043151;3;0.000000;-0.051278
EDGE;187;243;PodStorageAccess;0;0;-0.043555;3;0.577350;0.281382
EDGE;187;285;PodStorageAccess;0;0;0.124202;2;0.000000;0.279364
EDGE;188;118;PodStorageAccess;0;0;-0.243958;3;0.000000;-0.385957
EDGE;188;146;PodStorageAccess;0;0;-0.043151;3;0.000000;-0.051278
EDGE;188;146;PodStorageAccess;0;1;0.017457;1;0.000000;-0.051278
EDGE;188;160;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;188;174;PodStorageAccess;0;1;0.129017;1;0.000000;0.283401
EDGE;188;174;PodStorageAccess;1;0;0.195082;12;0.288675;0.283401
EDGE;188;177;PodStorageAccess;0;0;0.182695;1;0.000000;0.610006
EDGE;188;177;PodStorageAccess;0;1;-0.095448;1;0.000000;-0.389994
EDGE;188;179;PodStorageAccess;0;0;0.294255;1;0.000000;0.944685
EDGE;188;186;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;188;187;PodStorageAccess;1;0;0.204580;1;0.000000;0.283401
EDGE;188;189;PodStorageAccess;0;0;-0.259507;1;0.000000;-0.716599
EDGE;188;216;PodStorageAccess;0;0;0.184714;1;0.000000;0.616061
EDGE;188;230;PodStorageAccess;0;0;-0.043151;3;0.000000;-0.051278
EDGE;188;244;PodStorageAccess;0;1;0.128344;1;0.000000;0.281382
EDGE;188;272;PodStorageAccess;0;0;0.207872;2;0.707107;0.846703
EDGE;189;80;PodStorageAccess;1;0;-0.464665;5;0.000000;-0.716599
EDGE;189;80;PodStorageAccess;1;1;0.028870;2;0.707107;0.183401
EDGE;189;105;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;189;147;PodStorageAccess;0;0;0.458881;2;1.414214;1.748722
EDGE;189;161;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;189;175;PodStorageAccess;1;0;0.243990;4;0.000000;0.283401
EDGE;189;176;PodStorageAccess;0;0;0.071136;1;0.000000;0.275328
EDGE;189;178;PodStorageAccess;0;0;-0.150638;1;0.000000;-0.389994
EDGE;189;179;PodStorageAccess;0;0;-0.261525;1;0.000000;-0.722654
EDGE;189;182;PodStorageAccess;0;0;0.190700;5;0.000000;0.279364
EDGE;189;184;PodStorageAccess;0;0;-0.243958;3;0.000000;-0.385957
EDGE;189;188;PodStorageAccess;0;0;-0.259507;1;0.000000;-0.716599
EDGE;189;203;PodStorageAccess;0;0;0.073827;1;0.000000;0.283401
EDGE;189;231;PodStorageAccess;0;0;-0.037733;1;0.000000;-0.051278
EDGE;189;245;PodStorageAccess;0;0;0.203297;6;0.000000;0.281382
EDGE;189;287;PodStorageAccess;0;0;0.072481;1;0.000000;0.279364
EDGE;190;67;PodStorageAccess;1;0;-0.440246;8;0.353553;-0.416599
EDGE;190;67;PodStorageAccess;1;1;-0.219620;4;0.500000;-0.016599
EDGE;190;92;PodStorageAccess;0;0;0.072481;1;0.000000;0.279364
EDGE;190;106;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;190;134;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;190;148;PodStorageAccess;0;0;-0.041119;2;0.000000;-0.051278
EDGE;190;176;PodStorageAccess;0;0;0.157656;3;0.000000;0.283401
EDGE;190;192;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;190;192;PodStorageAccess;1;0;-0.017866;1;0.000000;-0.383939
EDGE;190;195;PodStorageAccess;0;1;0.572565;1;0.000000;1.614043
EDGE;190;198;PodStorageAccess;0;0;-0.149965;1;0.000000;-0.387975
EDGE;190;204;PodStorageAccess;1;0;0.036108;3;0.577350;0.283401
EDGE;190;218;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;190;232;PodStorageAccess;0;0;-0.044506;4;0.000000;-0.051278
EDGE;190;260;PodStorageAccess;0;0;-0.208459;2;0.000000;-0.385957
EDGE;190;260;PodStorageAccess;0;1;-0.094102;1;0.000000;-0.385957
EDGE;190;274;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;191;107;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;191;135;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;191;149;PodStorageAccess;0;0;-0.037733;1;0.000000;-0.051278
EDGE;191;177;PodStorageAccess;0;0;0.004268;11;0.467099;0.283401
EDGE;191;192;PodStorageAccess;0;0;0.073827;1;0.000000;0.283401
EDGE;191;192;PodStorageAccess;1;1;0.277360;1;0.000000;0.283401
EDGE;191;194;PodStorageAccess;1;0;0.426354;1;0.000000;0.948722
EDGE;191;195;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;191;195;PodStorageAccess;0;1;0.128344;1;0.000000;0.281382
EDGE;191;202;PodStorageAccess;0;0;0.182695;1;0.000000;0.610006
EDGE;191;205;PodStorageAccess;1;0;0.113061;17;0.528594;0.283401
EDGE;191;205;PodStorageAccess;1;1;1.610693;1;0.000000;4.283401
EDGE;191;219;PodStorageAccess;0;0;-0.242747;3;0.000000;-0.383939
EDGE;191;219;PodStorageAccess;0;1;0.239904;1;0.000000;0.616061
EDGE;191;233;PodStorageAccess;0;0;0.122161;4;0.500000;0.648722
EDGE;191;261;PodStorageAccess;0;0;-0.149292;1;0.000000;-0.385957
EDGE;191;275;PodStorageAccess;0;0;-0.044362;3;0.000000;-0.053297
EDGE;191;275;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;192;94;PodStorageAccess;0;0;0.072481;1;0.000000;0.279364
EDGE;192;108;PodStorageAccess;0;0;-0.038406;1;0.000000;-0.053297
EDGE;192;136;PodStorageAccess;0;0;-0.124789;2;0.707107;0.181382
EDGE;192;150;PodStorageAccess;0;0;-0.037733;1;0.000000;-0.051278
EDGE;192;150;PodStorageAccess;0;1;0.000274;2;0.000000;-0.051278
EDGE;192;164;PodStorageAccess;1;0;-0.017866;1;0.000000;-0.383939
EDGE;192;178;PodStorageAccess;0;0;0.050726;5;0.447214;0.283401
EDGE;192;178;PodStorageAccess;0;1;-0.209230;3;0.577350;0.083401
EDGE;192;190;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;192;190;PodStorageAccess;0;1;-0.093429;1;0.000000;-0.383939
EDGE;192;191;PodStorageAccess;0;0;-0.259507;1;0.000000;-0.716599
EDGE;192;191;PodStorageAccess;1;0;0.204580;1;0.000000;0.283401
EDGE;192;193;PodStorageAccess;0;0;0.073827;1;0.000000;0.283401
EDGE;192;193;PodStorageAccess;0;1;0.129017;1;0.000000;0.283401
EDGE;192;194;PodStorageAccess;1;1;-0.054800;2;0.000000;-0.383939
EDGE;192;195;PodStorageAccess;0;0;-0.037733;1;0.000000;-0.051278
EDGE;192;195;PodStorageAccess;0;1;0.000274;2;0.000000;-0.051278
EDGE;192;197;PodStorageAccess;0;1;0.239231;1;0.000000;0.614043
EDGE;192;198;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;192;200;PodStorageAccess;0;0;0.183368;1;0.000000;0.612025
EDGE;192;203;PodStorageAccess;0;0;0.182695;1;0.000000;0.610006
EDGE;192;206;PodStorageAccess;1;0;0.371578;18;1.182663;0.883401
EDGE;192;206;PodStorageAccess;1;1;-0.147760;5;0.547723;0.283401
EDGE;192;220;PodStorageAccess;0;0;-0.042747;3;0.577350;0.416061
EDGE;192;220;PodStorageAccess;1;0;-0.017866;1;0.000000;-0.383939
EDGE;192;234;PodStorageAccess;0;0;-0.041119;2;0.000000;-0.051278
EDGE;192;262;PodStorageAccess;0;0;-0.149292;1;0.000000;-0.385957
EDGE;192;276;PodStorageAccess;0;0;-0.038406;1;0.000000;-0.053297
EDGE;193;95;PodStorageAccess;0;0;-0.125798;2;0.707107;0.179364
EDGE;193;109;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;193;151;PodStorageAccess;0;0;-0.045473;5;0.000000;-0.051278
EDGE;193;179;PodStorageAccess;0;1;0.129017;1;0.000000;0.283401
EDGE;193;190;PodStorageAccess;0;1;0.000274;2;0.000000;-0.051278
EDGE;193;191;PodStorageAccess;0;0;-0.207450;2;0.000000;-0.383939
EDGE;193;192;PodStorageAccess;0;0;-0.042344;3;0.577350;0.283401
EDGE;193;192;PodStorageAccess;0;1;0.417613;2;0.707107;1.183401
EDGE;193;194;PodStorageAccess;1;0;0.204580;1;0.000000;0.283401
EDGE;193;194;PodStorageAccess;1;1;0.278870;2;0.000000;0.283401
EDGE;193;195;PodStorageAccess;0;0;0.184714;1;0.000000;0.616061
EDGE;193;196;PodStorageAccess;0;0;-0.041119;2;0.000000;-0.051278
EDGE;193;197;PodStorageAccess;0;1;0.128344;1;0.000000;0.281382
EDGE;193;201;PodStorageAccess;0;0;0.183368;1;0.000000;0.612025
EDGE;193;207;PodStorageAccess;1;0;0.257127;7;0.577350;0.683401
EDGE;193;207;PodStorageAccess;1;1;0.278870;2;0.000000;0.283401
EDGE;193;221;PodStorageAccess;0;0;-0.283088;5;0.000000;-0.383939
EDGE;193;221;PodStorageAccess;0;1;-0.093429;1;0.000000;-0.383939
EDGE;193;235;PodStorageAccess;0;0;-0.046199;6;0.000000;-0.051278
EDGE;193;263;PodStorageAccess;0;0;-0.243958;3;0.000000;-0.385957
EDGE;193;277;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;193;277;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;194;193;PodStorageAccess;1;0;0.204580;1;0.000000;0.283401
EDGE;194;193;PodStorageAccess;1;1;0.280380;4;0.000000;0.283401
EDGE;194;193;PodStorageAccess;1;2;0.236617;1;0.000000;0.283401
EDGE;194;195;PodStorageAccess;0;1;0.167613;2;0.000000;0.283401
EDGE;194;195;PodStorageAccess;1;1;0.281135;6;0.000000;0.283401
EDGE;194;208;Merge;1;0;0.134898;2;0.000000;0.283401
EDGE;194;208;Merge;1;1;0.165466;1;0.000000;0.283401
EDGE;194;250;Merge;1;0;0.633889;2;1.414214;2.081382
EDGE;194;250;Merge;1;1;0.556421;4;1.000000;1.681382
EDGE;195;97;PodStorageAccess;0;0;0.072481;1;0.000000;0.279364
EDGE;195;97;PodStorageAccess;0;1;0.127672;1;0.000000;0.279364
EDGE;195;111;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;195;153;PodStorageAccess;0;0;-0.037733;1;0.000000;-0.051278
EDGE;195;153;PodStorageAccess;0;1;0.017457;1;0.000000;-0.051278
EDGE;195;181;PodStorageAccess;0;0;-0.259507;1;0.000000;-0.716599
EDGE;195;181;PodStorageAccess;0;1;0.167613;2;0.000000;0.283401
EDGE;195;190;PodStorageAccess;0;0;-0.149292;1;0.000000;-0.385957
EDGE;195;190;PodStorageAccess;0;1;-0.167066;2;0.000000;-0.385957
EDGE;195;191;PodStorageAccess;0;1;0.189560;3;0.000000;0.281382
EDGE;195;192;PodStorageAccess;0;1;-0.016910;4;0.000000;-0.051278
EDGE;195;193;PodStorageAccess;0;0;-0.207450;2;0.000000;-0.383939
EDGE;195;193;PodStorageAccess;0;1;-0.093429;1;0.000000;-0.383939
EDGE;195;193;PodStorageAccess;0;2;-0.090173;1;0.000000;-0.383939
EDGE;195;194;PodStorageAccess;1;0;-0.025715;2;0.707107;0.183401
EDGE;195;194;PodStorageAccess;1;1;0.028870;2;0.707107;0.183401
EDGE;195;196;PodStorageAccess;0;1;0.167613;2;0.000000;0.283401
EDGE;195;196;PodStorageAccess;1;0;0.204580;1;0.000000;0.283401
EDGE;195;197;PodStorageAccess;0;1;0.083943;2;0.707107;0.516061
EDGE;195;198;PodStorageAccess;0;2;0.020714;1;0.000000;-0.051278
EDGE;195;200;PodStorageAccess;0;0;0.041541;2;0.707107;0.514043
EDGE;195;200;PodStorageAccess;0;2;-0.090846;1;0.000000;-0.385957
EDGE;195;201;PodStorageAccess;0;0;-0.038406;1;0.000000;-0.053297
EDGE;195;201;PodStorageAccess;0;1;0.249264;2;0.707107;0.846703
EDGE;195;202;PodStorageAccess;0;1;0.127672;1;0.000000;0.279364
EDGE;195;203;PodStorageAccess;0;1;-0.094775;1;0.000000;-0.387975
EDGE;195;209;PodStorageAccess;1;0;0.106763;5;0.447214;0.283401
EDGE;195;209;PodStorageAccess;1;1;0.281588;8;1.690309;1.483401
EDGE;195;209;PodStorageAccess;1;2;0.255330;3;0.000000;0.283401
EDGE;195;223;PodStorageAccess;0;0;-0.148620;1;0.000000;-0.383939
EDGE;195;223;PodStorageAccess;0;1;-0.238684;4;0.000000;-0.383939
EDGE;195;223;PodStorageAccess;0;2;-0.007679;3;0.577350;0.416061
EDGE;195;237;PodStorageAccess;0;0;0.295600;1;0.000000;0.948722
EDGE;195;237;PodStorageAccess;0;1;-0.010037;3;0.000000;-0.051278
EDGE;195;265;PodStorageAccess;0;0;-0.208459;2;0.000000;-0.385957
EDGE;195;265;PodStorageAccess;0;1;-0.010844;3;0.577350;0.414043
EDGE;195;279;PodStorageAccess;0;2;0.020041;1;0.000000;-0.053297
EDGE;196;98;PodStorageAccess;0;1;0.127672;1;0.000000;0.279364
EDGE;196;140;PodStorageAccess;0;0;0.073154;1;0.000000;0.281382
EDGE;196;154;PodStorageAccess;0;1;-0.010037;3;0.000000;-0.051278
EDGE;196;182;PodStorageAccess;0;0;-0.373780;2;0.000000;-0.716599
EDGE;196;182;PodStorageAccess;0;1;-0.211335;5;0.547723;0.283401
EDGE;196;182;PodStorageAccess;0;2;0.132274;1;0.000000;0.283401
EDGE;196;190;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;196;190;PodStorageAccess;0;2;-0.009294;3;0.000000;-0.053297
EDGE;196;191;PodStorageAccess;0;1;-0.240030;4;0.000000;-0.385957
EDGE;196;191;PodStorageAccess;0;2;0.242488;1;0.000000;0.614043
EDGE;196;192;PodStorageAccess;0;1;0.166604;2;0.000000;0.281382
EDGE;196;192;PodStorageAccess;0;2;0.131601;1;0.000000;0.281382
EDGE;196;193;PodStorageAccess;0;0;0.097384;5;0.447214;0.548722
EDGE;196;193;PodStorageAccess;0;1;0.316423;4;1.000000;1.348722
EDGE;196;193;PodStorageAccess;0;2;0.020714;1;0.000000;-0.051278
EDGE;196;195;PodStorageAccess;0;0;0.126220;2;0.000000;0.283401
EDGE;196;195;PodStorageAccess;0;1;-0.009230;3;0.577350;0.283401
EDGE;196;195;PodStorageAccess;0;2;0.132274;1;0.000000;0.283401
EDGE;196;197;PodStorageAccess;0;0;-0.123780;2;0.707107;0.183401
EDGE;196;197;PodStorageAccess;0;1;-0.082387;2;0.707107;0.183401
EDGE;196;197;PodStorageAccess;0;2;0.132274;1;0.000000;0.283401
EDGE;196;197;PodStorageAccess;1;2;0.236617;1;0.000000;0.283401
EDGE;196;198;PodStorageAccess;0;0;0.042550;2;0.707107;0.516061
EDGE;196;198;PodStorageAccess;0;1;-0.009633;3;0.577350;0.416061
EDGE;196;198;PodStorageAccess;0;2;-0.090173;1;0.000000;-0.383939
EDGE;196;200;PodStorageAccess;0;0;0.177268;4;0.000000;0.281382
EDGE;196;200;PodStorageAccess;0;1;-0.083396;2;0.707107;0.181382
EDGE;196;201;PodStorageAccess;0;0;-0.297208;6;0.000000;-0.385957
EDGE;196;201;PodStorageAccess;0;1;-0.210844;3;0.000000;-0.385957
EDGE;196;201;PodStorageAccess;0;2;-0.164623;2;0.000000;-0.385957
EDGE;196;202;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;196;202;PodStorageAccess;0;1;0.016785;1;0.000000;-0.053297
EDGE;196;203;PodStorageAccess;0;0;-0.260852;1;0.000000;-0.720636
EDGE;196;210;PodStorageAccess;0;1;0.129017;1;0.000000;0.283401
EDGE;196;210;PodStorageAccess;1;0;-0.298428;7;0.487950;0.283401
EDGE;196;210;PodStorageAccess;1;1;0.009026;9;0.500000;0.283401
EDGE;196;210;PodStorageAccess;1;2;0.045584;7;0.755929;0.683401
EDGE;196;224;PodStorageAccess;0;0;0.067054;4;0.577350;0.616061
EDGE;196;224;PodStorageAccess;0;1;0.190367;3;0.577350;0.616061
EDGE;196;224;PodStorageAccess;0;2;0.243161;1;0.000000;0.616061
EDGE;196;224;PodStorageAccess;1;1;1.388247;1;0.000000;3.616061
EDGE;196;238;PodStorageAccess;0;0;0.295600;1;0.000000;0.948722
EDGE;196;238;PodStorageAccess;0;1;-0.021820;5;0.000000;-0.051278
EDGE;196;252;PodStorageAccess;1;1;0.276687;1;0.000000;0.281382
EDGE;196;266;PodStorageAccess;0;0;0.041541;2;0.707107;0.514043
EDGE;196;266;PodStorageAccess;0;1;0.082934;2;0.707107;0.514043
EDGE;196;280;PodStorageAccess;0;0;0.207872;2;0.707107;0.846703
EDGE;196;280;PodStorageAccess;0;1;-0.011248;3;0.000000;-0.053297
EDGE;197;113;PodStorageAccess;0;0;-0.042128;2;0.000000;-0.053297
EDGE;197;141;PodStorageAccess;0;0;0.156445;3;0.000000;0.281382
EDGE;197;155;PodStorageAccess;0;0;-0.041119;2;0.000000;-0.051278
EDGE;197;155;PodStorageAccess;0;1;-0.010037;3;0.000000;-0.051278
EDGE;197;155;PodStorageAccess;0;2;0.020714;1;0.000000;-0.051278
EDGE;197;169;PodStorageAccess;1;1;0.388247;1;0.000000;0.616061
EDGE;197;183;PodStorageAccess;0;0;0.157656;3;0.000000;0.283401
EDGE;197;183;PodStorageAccess;0;1;0.167613;2;0.000000;0.283401
EDGE;197;183;PodStorageAccess;0;2;0.132274;1;0.000000;0.283401
EDGE;197;190;PodStorageAccess;0;0;-0.125798;2;0.707107;0.179364
EDGE;197;190;PodStorageAccess;0;1;-0.027521;6;0.516398;0.279364
EDGE;197;190;PodStorageAccess;0;2;-0.009697;3;0.577350;0.279364
EDGE;197;191;PodStorageAccess;0;0;-0.044362;3;0.000000;-0.053297
EDGE;197;191;PodStorageAccess;0;1;-0.184923;4;0.500000;-0.053297
EDGE;197;191;PodStorageAccess;0;2;0.190706;3;0.577350;0.746703
EDGE;197;192;PodStorageAccess;0;0;-0.100958;4;0.500000;0.314043
EDGE;197;192;PodStorageAccess;0;1;0.189156;3;0.577350;0.614043
EDGE;197;192;PodStorageAccess;0;2;0.242488;1;0.000000;0.614043
EDGE;197;193;PodStorageAccess;0;0;0.125211;2;0.000000;0.281382
EDGE;197;193;PodStorageAccess;0;1;-0.333396;2;0.000000;-0.718618
EDGE;197;193;PodStorageAccess;0;2;0.131601;1;0.000000;0.281382
EDGE;197;195;PodStorageAccess;0;0;-0.099613;4;0.500000;0.316061
EDGE;197;195;PodStorageAccess;0;1;-0.072017;4;0.500000;0.316061
EDGE;197;196;PodStorageAccess;0;0;0.178614;4;0.000000;0.283401
EDGE;197;196;PodStorageAccess;0;1;0.231939;7;0.000000;0.283401
EDGE;197;196;PodStorageAccess;0;2;0.132274;1;0.000000;0.283401
EDGE;197;198;PodStorageAccess;0;0;-0.377845;5;0.447214;-0.116599
EDGE;197;198;PodStorageAccess;0;1;0.120828;7;0.377964;0.283401
EDGE;197;198;PodStorageAccess;0;2;0.075775;5;1.303840;1.483401
EDGE;197;200;PodStorageAccess;0;0;0.295600;1;0.000000;0.948722
EDGE;197;200;PodStorageAccess;0;1;0.350791;1;0.000000;0.948722
EDGE;197;200;PodStorageAccess;0;2;0.020714;1;0.000000;-0.051278
EDGE;197;201;PodStorageAccess;0;0;-0.043555;3;0.577350;0.281382
EDGE;197;201;PodStorageAccess;0;1;0.189560;3;0.000000;0.281382
EDGE;197;201;PodStorageAccess;0;2;-0.008486;3;0.577350;0.281382
EDGE;197;202;PodStorageAccess;0;0;-0.149292;1;0.000000;-0.385957
EDGE;197;202;PodStorageAccess;0;1;-0.240030;4;0.000000;-0.385957
EDGE;197;202;PodStorageAccess;0;2;0.191110;3;0.577350;0.614043
EDGE;197;203;PodStorageAccess;0;0;-0.044362;3;0.000000;-0.053297
