FromNode;ToNode;CarryingPod;DensityBand;count;mean;p50;p90;std;EdgeType;type_mean;global_mean;mu_shrunk
183;169;1;0;2;2.0;2.0;2.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.4877442273534633
183;169;1;1;3;2.6666666666666665;3.0;3.0;0.5773502691896258;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.8202360876897132
183;169;1;2;1;3.0;3.0;3.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.951515151515151
183;176;0;0;3;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.125982742090125
183;176;0;1;4;7.0;7.0;7.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;6.169677647892312
183;177;0;0;4;6.25;6.0;6.7;0.5;PodStorageAccess;4.8149568552253115;4.816221284575715;5.771652285075103
183;177;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
183;178;0;0;5;5.2;5.0;5.6;0.44721359549995787;PodStorageAccess;4.8149568552253115;4.816221284575715;5.089987672921517
183;178;0;1;3;5.666666666666667;6.0;6.0;0.5773502691896257;PodStorageAccess;4.50903294367694;4.504048582995951;5.203613177470776
183;179;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
183;179;0;1;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.754516471838469
183;179;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
183;181;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
183;181;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
183;182;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
183;182;0;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;3.5030109812256462
183;184;0;0;3;2.6666666666666665;3.0;3.0;0.5773502691896258;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5259827420901244
183;184;0;2;1;2.0;2.0;2.0;;PodStorageAccess;4.388059701492537;4.402739726027397;3.5920398009950243
183;186;0;0;4;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.2716522850751035
183;186;0;2;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.388059701492537;4.402739726027397;4.1940298507462686
183;187;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
183;187;0;1;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.50903294367694;4.504048582995951;4.504516471838469
183;188;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
183;188;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
183;188;0;2;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.388059701492537;4.402739726027397;4.6940298507462686
183;189;0;0;3;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.525982742090124
183;189;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
183;197;0;0;8;2.5;2.5;3.0;0.5345224838248488;PodStorageAccess;4.8149568552253115;4.816221284575715;2.9629913710450624
183;197;0;1;6;2.3333333333333335;2.0;3.0;0.5163977794943223;PodStorageAccess;4.50903294367694;4.504048582995951;2.8772582359192347
183;197;0;2;2;2.5;2.5;2.9;0.7071067811865476;PodStorageAccess;4.388059701492537;4.402739726027397;3.4440298507462686
183;211;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
183;225;0;0;4;4.25;4.0;4.7;0.4999999999999999;PodStorageAccess;4.8149568552253115;4.816221284575715;4.4383189517417705
183;225;0;1;3;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.203613177470776
183;225;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
183;239;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
183;267;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
183;267;0;1;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;5.254516471838469
183;281;0;2;1;6.0;6.0;6.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.925373134328358
184;100;0;2;1;6.0;6.0;6.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.925373134328358
184;142;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
184;156;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
184;170;1;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9877442273534633
184;170;1;1;4;2.75;3.0;3.0;0.5;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.8501967397414276
184;170;1;2;1;2.0;2.0;2.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.618181818181818
184;176;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
184;176;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
184;177;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
184;182;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
184;185;1;0;1;2.0;2.0;2.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.6503256364712846
184;185;1;1;2;2.0;2.0;2.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.5252951096121414
184;188;0;2;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.388059701492537;4.402739726027397;4.4440298507462686
184;198;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
184;198;0;1;4;2.75;3.0;3.0;0.5;PodStorageAccess;4.50903294367694;4.504048582995951;3.3363443145589797
184;198;0;2;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.388059701492537;4.402739726027397;3.6940298507462686
184;226;0;1;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.50903294367694;4.504048582995951;4.504516471838469
184;226;0;2;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.388059701492537;4.402739726027397;4.4440298507462686
184;240;0;1;4;5.0;5.0;5.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.836344314558979
184;268;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
184;282;0;2;1;7.0;7.0;7.0;;PodStorageAccess;4.388059701492537;4.402739726027397;5.258706467661691
185;129;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
185;129;1;1;2;5.0;5.0;5.0;0.0;Merge;5.358633776091081;3.7563451776649748;5.179316888045541
185;171;1;1;1;6.0;6.0;6.0;;Merge;5.358633776091081;3.7563451776649748;5.572422517394054
185;184;1;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9901953818827707
185;184;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
186;144;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
186;144;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
186;158;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
186;178;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
186;182;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
186;189;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
186;200;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
186;242;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
186;270;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
186;284;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
187;103;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
187;145;0;0;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;4.657478427612656
187;173;1;0;8;3.5;3.0;5.3;1.3093073414159542;PodStorageAccess;2.975488454706927;4.691216884687259;3.3950976909413857
187;176;0;1;1;10.0;10.0;10.0;;PodStorageAccess;4.50903294367694;4.504048582995951;6.339355295784626
187;177;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
187;178;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
187;181;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
187;201;0;0;3;2.3333333333333335;2.0;2.8;0.5773502691896258;PodStorageAccess;4.8149568552253115;4.816221284575715;3.325982742090125
187;229;0;0;3;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.325982742090124
187;243;0;0;3;4.666666666666667;5.0;5.0;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;4.725982742090125
187;285;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
187;285;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
188;118;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
188;118;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
188;146;0;0;3;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.325982742090124
188;146;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
188;160;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
188;174;0;2;1;3.0;3.0;3.0;;PodStorageAccess;4.388059701492537;4.402739726027397;3.9253731343283578
188;174;1;0;10;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9959147424511547
188;174;1;1;2;2.5;2.5;2.9;0.7071067811865476;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.7752951096121414
188;177;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
188;177;0;1;1;9.0;9.0;9.0;;PodStorageAccess;4.50903294367694;4.504048582995951;6.0060219624512925
188;179;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
188;186;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
188;187;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
188;189;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
188;216;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
188;230;0;0;3;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.325982742090124
188;244;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
188;272;0;0;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;5.657478427612656
189;80;1;0;4;2.0;2.0;2.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.3251628182356425
189;80;1;1;3;2.3333333333333335;2.0;2.8;0.5773502691896257;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.6202360876897135
189;105;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
189;147;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
189;147;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
189;161;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
189;175;1;0;4;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.991829484902309
189;176;0;0;1;11.0;11.0;11.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.876637903483541
189;178;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
189;179;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
189;182;0;0;5;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.375701958635803
189;184;0;0;3;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.925982742090125
189;188;0;1;1;2.0;2.0;2.0;;PodStorageAccess;4.50903294367694;4.504048582995951;3.6726886291179595
189;203;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
189;231;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
189;245;0;0;6;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.953739213806328
189;287;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
190;67;1;0;8;2.125;2.0;2.3;0.3535533905932738;PodStorageAccess;2.975488454706927;4.691216884687259;2.2950976909413856
190;67;1;1;4;2.25;2.0;2.7;0.49999999999999994;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.5168634064080946
190;92;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
190;106;0;2;1;6.0;6.0;6.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.925373134328358
190;134;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
190;148;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
190;176;0;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.7259827420901246
190;192;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
190;192;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
190;195;0;2;1;7.0;7.0;7.0;;PodStorageAccess;4.388059701492537;4.402739726027397;5.258706467661691
190;198;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
190;204;1;0;3;2.6666666666666665;3.0;3.0;0.5773502691896258;PodStorageAccess;2.975488454706927;4.691216884687259;2.7901953818827705
190;218;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
190;232;0;0;4;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.2716522850751035
190;260;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
190;260;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
190;274;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
191;107;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
191;135;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
191;149;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
191;177;0;0;11;2.727272727272727;3.0;3.0;0.4670993664969138;PodStorageAccess;4.8149568552253115;4.816221284575715;3.048454900803894
191;192;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
191;192;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
191;194;1;0;1;5.0;5.0;5.0;;PodStorageAccess;2.975488454706927;4.691216884687259;3.6503256364712846
191;195;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
191;195;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
191;202;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
191;205;1;0;14;2.857142857142857;3.0;3.0;0.5345224838248488;PodStorageAccess;2.975488454706927;4.691216884687259;2.871936056838366
191;205;1;1;4;3.75;3.0;5.800000000000001;2.217355782608345;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.5168634064080946
191;219;0;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.7259827420901246
191;219;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
191;233;0;0;3;4.333333333333333;4.0;4.8;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;4.525982742090124
191;233;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
191;261;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
191;275;0;0;3;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.525982742090124
191;275;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
192;94;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
192;108;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
192;136;0;0;2;4.5;4.5;4.9;0.7071067811865476;PodStorageAccess;4.8149568552253115;4.816221284575715;4.657478427612656
192;150;0;1;3;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.203613177470776
192;164;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
192;178;0;0;5;2.8;3.0;3.0;0.4472135954999579;PodStorageAccess;4.8149568552253115;4.816221284575715;3.375701958635803
192;178;0;1;3;2.3333333333333335;2.0;2.8;0.5773502691896258;PodStorageAccess;4.50903294367694;4.504048582995951;3.203613177470776
192;190;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
192;190;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
192;191;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
192;191;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
192;193;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
192;193;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
192;194;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
192;195;0;1;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.254516471838469
192;195;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
192;197;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
192;198;0;0;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.407478427612656
192;200;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
192;203;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
192;206;1;0;17;3.0588235294117645;3.0;3.8000000000000007;1.2485285456935955;PodStorageAccess;2.975488454706927;4.691216884687259;3.0500514162849393
192;206;1;1;6;2.6666666666666665;3.0;3.0;0.5163977794943222;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.7626475548060707
192;220;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
192;220;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
192;220;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
192;234;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
192;262;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
192;276;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
193;95;0;1;2;6.5;6.5;6.9;0.7071067811865476;PodStorageAccess;4.50903294367694;4.504048582995951;5.504516471838469
193;109;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
193;109;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
193;151;0;0;4;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.2716522850751035
193;151;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
193;179;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
193;190;0;1;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.254516471838469
193;191;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
193;192;0;0;3;2.6666666666666665;3.0;3.0;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5259827420901244
193;192;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
193;192;0;2;1;3.0;3.0;3.0;;PodStorageAccess;4.388059701492537;4.402739726027397;3.9253731343283578
193;194;1;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9877442273534633
193;194;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
193;195;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
193;196;0;1;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.254516471838469
193;197;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
193;201;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
193;207;1;0;5;3.0;3.0;3.6;0.7071067811865476;PodStorageAccess;2.975488454706927;4.691216884687259;2.992996701344836
193;207;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
193;221;0;0;4;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.604985618408437
193;221;0;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;3.75451647183847
193;235;0;0;6;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.203739213806328
193;263;0;0;3;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.925982742090125
193;277;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
193;277;0;1;2;6.0;6.0;6.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;5.254516471838469
194;193;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
194;193;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
194;193;1;2;4;3.0;3.0;3.0;0.0;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.9757575757575756
194;195;0;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;3.75451647183847
194;195;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
194;195;1;2;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.963636363636364
194;208;1;0;2;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;4.269803779069767
194;208;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
194;250;1;0;2;6.0;6.0;6.8;1.4142135623730951;Merge;5.539607558139535;4.691216884687259;5.769803779069767
194;250;1;1;4;5.5;5.0;6.4;1.0;Merge;5.358633776091081;3.7563451776649748;5.452877925363694
195;97;0;1;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;5.754516471838469
195;111;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
195;153;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
195;153;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
195;181;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
195;181;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
195;181;0;2;1;3.0;3.0;3.0;;PodStorageAccess;4.388059701492537;4.402739726027397;3.9253731343283578
195;190;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
195;190;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
195;191;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
195;191;0;2;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.388059701492537;4.402739726027397;4.6940298507462686
195;192;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
195;192;0;1;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.50903294367694;4.504048582995951;4.254516471838469
195;192;0;2;1;4.0;4.0;4.0;;PodStorageAccess;4.388059701492537;4.402739726027397;4.258706467661691
