#TimeStamp;Bot;Tier
3394.66;0;0
3396.41;0;0
3398;19;0
3398.49;8;0
3400.46;19;0
3400.73;30;0
3400.97;21;0
3402.41;19;0
3403.45;30;0
3404.34;29;0
3405.66;30;0
3406.33;22;0
3407.81;30;0
3408.06;29;0
3408.49;22;0
3412.08;24;0
3414.1;22;0
3415.52;30;0
3416.72;27;0
3416.77;22;0
3417.93;24;0
3418.21;18;0
3418.42;22;0
3420.08;16;0
3420.08;22;0
3421.12;21;0
3421.12;29;0
3422.32;18;0
3423.39;16;0
3423.81;17;0
3424.32;29;0
3425.48;18;0
3425.94;30;0
3426.3;16;0
3429.32;30;0
3429.66;18;0
3430.53;30;0
3430.68;2;0
3430.68;17;0
3431.86;21;0
3434.62;17;0
3434.78;29;0
3436.16;27;0
3437.4;21;0
3438.03;17;0
3440;17;0
3440;21;0
3440.46;2;0
3440.5;27;0
3440.66;29;0
3442.01;17;0
3442.48;26;0
3443.1;2;0
3443.33;17;0
3443.74;27;0
3444.37;29;0
3447.18;27;0
3448.31;29;0
3448.78;21;0
3449.31;11;0
3450.43;2;0
3450.43;27;0
3452.28;21;0
3452.32;27;0
3453.12;23;0
3453.54;11;0
3453.54;21;0
3453.79;27;0
3455.25;11;0
3456.3;2;0
3456.3;29;0
3456.35;23;0
3459.3;23;0
3463.64;26;0
3465.86;23;0
3468.88;23;0
3470.22;23;0
3472.63;24;0
3473.59;23;0
3475.29;8;0
3475.29;24;0
3477.52;22;0
3477.52;24;0
3479.67;24;0
3480.34;8;0
3481.17;22;0
3481.44;4;0
3481.71;24;0
3481.88;18;0
3483.28;22;0
3483.51;8;0
3485.28;22;0
3485.7;8;0
3485.95;18;0
3486.75;4;0
3487.17;18;0
3487.56;8;0
3487.83;22;0
3488.87;4;0
3488.99;8;0
3489.26;18;0
3489.49;22;0
3490.64;10;0
3491.06;4;0
3492;18;0
3492.27;8;0
3493.95;30;0
3494.41;10;0
3495.58;8;0
3496.25;10;0
3497.27;11;0
3498.27;10;0
3499.95;11;0
3500.31;10;0
3500.68;17;0
3502.46;10;0
3503.46;11;0
3504.21;17;0
3506.22;17;0
3508.22;17;0
3509.56;18;0
3509.56;21;0
3510.87;17;0
3511.21;1;0
3514.53;1;0
3515.77;9;0
3516.46;1;0
3517.77;9;0
3518.92;1;0
3519.85;9;0
3521.35;29;0
3525.17;2;0
3525.17;27;0
3526.14;29;0
3527.38;27;0
3529.46;22;0
3529.9;4;0
3529.9;18;0
3532.19;22;0
3532.45;4;0
3532.45;17;0
3532.45;18;0
3532.81;7;0
3534.65;4;0
3535.6;22;0
3536.02;18;0
3536.38;2;0
3536.67;17;0
3536.77;4;0
3539.34;17;0
3539.6;22;0
3540.04;18;0
3540.87;30;0
3542.71;10;0
3542.71;17;0
3544.5;17;0
3546.16;17;0
3546.22;7;0
3548.18;17;0
3549.38;14;0
3549.38;17;0
3549.38;23;0
3551.47;7;0
3552.7;29;0
3552.82;14;0
3553.79;2;0
3554.98;2;0
3554.98;14;0
3555.82;7;0
3556.56;29;0
3558.84;9;0
3560.74;9;0
3561.25;22;0
3561.25;29;0
3561.34;11;0
3562.44;9;0
3563.11;21;0
3564.74;9;0
3564.84;11;0
3566.1;9;0
3567.68;11;0
3567.68;22;0
3567.68;29;0
3571.74;21;0
3572.33;27;0
3575.19;21;0
3575.19;27;0
3575.58;14;0
3576.47;23;0
3577.03;27;0
3578.09;14;0
3578.61;21;0
3579.79;27;0
3579.97;11;0
3580.69;23;0
3581.11;27;0
3582.42;14;0
3583.25;27;0
3587.32;23;0
3590.96;7;0
3592.1;27;0
3592.56;23;0
3594.02;23;0
3594.99;7;0
3595.29;27;0
3598.85;7;0
3598.85;11;0
3601.45;7;0
3603.04;5;0
3605.69;11;0
3607.12;5;0
3609.05;11;0
3612.98;11;0
3614.36;30;0
3615.82;11;0
3618.03;30;0
3619.54;11;0
3620.12;30;0
3621.16;11;0
3622.21;30;0
3624.3;18;0
3624.3;20;0
3625.56;12;0
3627.89;18;0
3643.46;21;0
3647.06;21;0
3648.68;18;0
3649.3;21;0
3651.22;18;0
3653;25;0
3653.04;29;0
3653.97;23;0
3655.39;12;0
3655.39;18;0
3656.8;25;0
3657.34;23;0
3657.34;28;0
3658.11;12;0
3658.11;18;0
3658.64;25;0
3661.26;25;0
3661.61;23;0
3661.61;30;0
3662.01;18;0
3662.64;25;0
3663;2;0
3663.42;18;0
3663.63;23;0
3663.76;22;0
3664.25;30;0
3664.8;25;0
3665.35;28;0
3667.4;21;0
3667.4;22;0
3667.4;23;0
3667.4;25;0
3668.75;28;0
3669.95;22;0
3670.55;9;0
3671.17;28;0
3671.64;27;0
3671.64;30;0
3672.48;9;0
3673.64;6;0
3674.51;9;0
3675.14;27;0
3677.12;27;0
3677.35;18;0
3677.35;30;0
3677.4;6;0
3679.16;17;0
3679.16;27;0
3679.8;2;0
3681.86;6;0
3682.42;21;0
3682.42;23;0
3682.56;2;0
3682.56;29;0
3683.76;27;0
3684.96;2;0
3685.35;21;0
3685.86;29;0
3688.37;29;0
3688.65;2;0
3691.04;17;0
3691.04;29;0
3691.97;2;0
3693.57;21;0
3694.82;17;0
3696.72;21;0
3696.72;29;0
3699.24;2;0
3700.58;2;0
3700.58;29;0
3702.71;31;0
3703.89;28;0
3703.89;29;0
3706.07;31;0
3706.69;28;0
3709.05;9;0
3709.05;25;0
3709.55;31;0
3710.3;28;0
3711.89;25;0
3712.61;29;0
3713.86;25;0
3714.7;6;0
3715.73;25;0
3718.88;9;0
3719.55;11;0
3721.41;23;0
3721.69;17;0
3723.2;11;0
3723.83;25;0
3725.32;11;0
3727.54;11;0
3731.19;6;0
3732.24;15;0
3732.76;17;0
3732.8;27;0
3732.8;31;0
3733.85;6;0
3735.96;15;0
3736.12;17;0
3737.97;15;0
3739.45;17;0
3740.04;15;0
3740.95;3;0
3742.78;17;0
3744.45;3;0
3744.7;17;0
3746.46;3;0
3747.97;17;0
3748.49;3;0
3750.58;3;0
3753.25;3;0
3759.4;13;0
3760.89;3;0
3762.7;13;0
3765.09;13;0
3770.37;3;0
3770.37;11;0
3770.37;21;0
3771.41;29;0
3773.02;11;0
3773.65;21;0
3775;11;0
3775.11;2;0
3777;11;0
3777.98;21;0
3778.56;2;0
3778.93;11;0
3779.99;19;0
3780.87;11;0
3781.84;2;0
3783.07;11;0
3783.07;30;0
3783.49;19;0
3783.95;2;0
3786.11;2;0
3786.89;9;0
3786.89;30;0
3787.52;29;0
3788.12;2;0
3789.69;3;0
3790.2;2;0
3790.2;30;0
3790.62;9;0
3791.04;29;0
3792.44;11;0
3794.21;29;0
3795.61;29;0
3796;11;0
3797.52;29;0
3798.15;13;0
3799.23;11;0
3799.82;18;0
3800.78;13;0
3802.23;29;0
3802.57;11;0
3805.06;21;0
3805.99;11;0
3805.99;19;0
3807.29;18;0
3807.92;11;0
3807.92;21;0
3809.34;11;0
3809.34;19;0
3810.1;21;0
3810.38;18;0
3810.73;19;0
3811.21;21;0
3811.21;22;0
3811.63;9;0
3813.83;18;0
3814.82;22;0
3815.11;18;0
3815.11;21;0
3815.11;23;0
3815.73;9;0
3815.73;16;0
3816.95;22;0
3817.76;21;0
3818.96;22;0
3820.26;2;0
3820.26;21;0
3820.26;27;0
3821.56;22;0
3834.37;9;0
3834.37;18;0
3841.49;17;0
3843.16;9;0
3843.16;18;0
3844.49;0;0
3847.99;0;0
3848.1;2;0
3850.04;0;0
3852.42;30;0
3855.86;30;0
3856.91;22;0
3858.25;30;0
3859.56;22;0
3862.42;22;0
3867.03;24;0
3868.15;22;0
3869.32;27;0
3870.67;24;0
3870.89;17;0
3871.83;11;0
3871.83;27;0
3872.01;22;0
3872.06;29;0
3872.64;24;0
3874.32;17;0
3874.9;24;0
3875.32;11;0
3875.32;22;0
3875.68;27;0
3875.68;29;0
3876.64;8;0
3877.26;11;0
3877.64;17;0
3877.64;29;0
3878.07;27;0
3878.67;22;0
3880;29;0
3880.33;8;0
3880.75;17;0
3881.32;11;0
3881.94;22;0
3882.43;8;0
3883.09;17;0
3883.09;21;0
3883.72;11;0
3885.23;8;0
3887.1;22;0
3890.7;27;0
3894.13;27;0
3898.23;24;0
3899.33;27;0
3899.62;18;0
3900.81;27;0
3900.9;24;0
3903.13;24;0
3905.28;30;0
3906.29;18;0
3906.96;7;0
3907.99;23;0
3909.8;18;0
3910.38;7;0
3911.29;23;0
3911.65;18;0
3912.65;7;0
3913.24;8;0
3913.68;29;0
3913.82;18;0
3915.48;23;0
3916.18;29;0
3916.22;11;0
3917.47;23;0
3917.98;18;0
3918.82;11;0
3918.82;29;0
3920;23;0
3922.23;11;0
3924.68;29;0
3926.87;21;0
3928.42;4;0
3928.42;29;0
3928.81;11;0
3930.65;21;0
3932.01;4;0
3932.09;11;0
3934.09;4;0
3935.39;10;0
3937.04;29;0
3939.01;10;0
3940.09;29;0
3940.93;10;0
3943.6;10;0
3945.2;23;0
3951.16;7;0
3953.48;9;0
3954.11;23;0
3954.29;10;0
3954.29;27;0
3954.76;7;0
3956.34;27;0
3958.08;22;0
3958.17;18;0
3958.17;27;0
3958.79;17;0
3960.66;18;0
3960.9;23;0
3961.39;22;0
3962.23;17;0
3963.81;22;0
3964.32;23;0
3965.29;17;0
3965.29;30;0
3965.66;2;0
3968.21;12;0
3968.45;18;0
3969.67;26;0
3970.9;23;0
3972.1;18;0
3973.47;26;0
3975.51;18;0
3976;14;0
3976.8;4;0
3977.87;12;0
3978.9;18;0
3979.62;14;0
3980.04;2;0
3980.04;9;0
3981.77;10;0
3981.77;14;0
3981.77;27;0
3982.74;30;0
3982.9;18;0
3984.28;4;0
3986.07;20;0
3986.07;30;0
3987.58;29;0
3988.51;30;0
3989.68;20;0
3990.92;29;0
3992.11;20;0
3993.24;10;0
3993.66;21;0
3994.98;9;0
3996.34;10;0
3999.54;21;0
4001.67;14;0
4001.67;30;0
4003.09;10;0
4003.41;22;0
4004.13;12;0
4006.43;22;0
4006.48;1;0
4007.2;10;0
4009.51;27;0
4009.93;10;0
4010.95;1;0
4012.09;14;0
4012.18;1;0
4012.18;17;0
4012.18;22;0
4012.46;21;0
4012.46;29;0
4014.73;1;0
4014.73;14;0
4015.21;17;0
4015.83;22;0
4016.75;1;0
4016.75;17;0
4017.17;22;0
4018.85;21;0
4019.38;22;0
4020.69;17;0
4022.48;22;0
4022.48;27;0
4022.79;17;0
4025.19;29;0
4025.31;17;0
4025.73;27;0
4026.14;20;0
4027.87;22;0
4028.92;20;0
4031.15;17;0
4033.61;17;0
4037;17;0
4037.26;11;0
4037.73;30;0
4040;30;0
4042.35;17;0
4044.17;30;0
4044.21;11;0
4044.49;23;0
4047.59;11;0
4048.01;23;0
4049.62;21;0
4051.02;11;0
4052.79;6;0
4053.43;21;0
4054.33;11;0
4055.05;21;0
4057.32;11;0
4059.49;28;0
4061.23;28;0
4062.02;1;0
4063.19;28;0
4064.42;1;0
4065.3;28;0
4067.87;18;0
4067.87;23;0
4073.71;18;0
4079.38;23;0
4080.59;18;0
4083.07;31;0
4083.49;28;0
4084.02;23;0
4084.48;18;0
4086.3;6;0
4087.89;18;0
4089.38;22;0
4089.85;6;0
4091.22;18;0
4091.26;5;0
4092.88;22;0
4092.88;23;0
4094.84;5;0
4094.84;22;0
4096.37;23;0
4097.63;22;0
4098.45;18;0
4098.98;22;0
4099.6;23;0
4101.03;22;0
4103.12;23;0
4103.79;22;0
4109.74;23;0
4110.13;30;0
4113.11;17;0
4113.49;30;0
4116.38;30;0
4116.8;17;0
4118.91;17;0
4119.52;5;0
4122.16;5;0
4123.44;17;0
4124.24;5;0
4125.31;29;0
4128.9;29;0
4129.39;21;0
4129.94;11;0
4131.06;19;0
4131.1;29;0
4132.81;21;0
4133.69;29;0
4134.03;11;0
4134.45;19;0
4134.9;21;0
4137.11;21;0
4137.16;11;0
4139.48;11;0
4139.74;9;0
4139.74;29;0
4142.71;22;0
4144.37;2;0
4147.2;17;0
4147.2;19;0
4147.78;22;0
4147.78;30;0
4147.98;2;0
4149.49;21;0
4149.82;22;0
4150.4;2;0
4151.96;25;0
4152;22;0
4154.56;30;0
4155.42;25;0
4157.77;15;0
4157.96;17;0
4158;30;0
4159.23;25;0
4160;30;0
4160.4;17;0
4161.21;25;0
4161.99;29;0
4162.62;17;0
4163.3;25;0
4165.04;15;0
4165.51;17;0
4167.56;25;0
4167.87;15;0
4168.5;2;0
4168.5;13;0
4170.1;11;0
4171.18;17;0
4171.81;29;0
4172.28;9;0
4173.52;11;0
4173.84;9;0
4174.26;29;0
4174.46;13;0
4174.88;11;0
4174.88;17;0
4176.27;29;0
4177.17;11;0
4178.41;17;0
4179.05;29;0
4180.04;18;0
4180.74;24;0
4181.14;23;0
4181.72;17;0
4183.35;18;0
4183.35;21;0
4183.82;19;0
4184.24;24;0
4184.46;23;0
4184.91;17;0
4185.41;18;0
4185.82;29;0
4185.86;11;0
4185.86;21;0
4188.23;21;0
4188.46;23;0
4189.14;29;0
4189.51;18;0
4189.76;9;0
4189.76;27;0
4190.18;17;0
4190.84;23;0
4191.03;19;0
4191.03;21;0
4191.54;18;0
4192.16;2;0
4192.58;29;0
4194.62;19;0
4195.92;29;0
4196.54;19;0
4197.81;21;0
4197.85;29;0
4199.86;2;0
4199.91;19;0
4200;23;0
4201.03;21;0
4201.03;25;0
4201.03;29;0
4204.32;25;0
4206.04;25;0
4206.51;2;0
4207.76;21;0
4207.76;25;0
4208.76;24;0
4209.85;2;0
4209.85;25;0
4210.88;23;0
4212.97;25;0
4213.44;23;0
4213.75;2;0
4216.07;24;0
4216.9;13;0
4216.9;18;0
4217.78;23;0
4218.62;24;0
4224.92;23;0
4228.61;23;0
4229.86;23;0
4231.42;13;0
4232;23;0
4235.2;23;0
4236.08;13;0
4236.85;18;0
4238.65;23;0
4238.96;13;0
4239.9;3;0
4240.13;18;0
4240.31;13;0
4241.16;30;0
4242.22;13;0
4242.22;18;0
4243.05;22;0
4243.98;9;0
4244.41;30;0
4244.99;18;0
4246.34;13;0
4246.76;22;0
4247.35;30;0
4247.39;3;0
4247.39;9;0
4249.28;3;0
4250.73;22;0
4252.76;3;0
4253.26;18;0
4253.3;22;0
4264.52;17;0
4265.02;2;0
4266.48;9;0
4266.48;22;0
4268.75;2;0
4270.17;16;0
4270.17;21;0
4270.79;27;0
4271.15;17;0
4272.65;2;0
4273.83;21;0
4274.01;10;0
4274.01;22;0
4274.76;2;0
4274.99;27;0
4275.69;29;0
4276.81;2;0
4278.5;27;0
4279.04;11;0
4279.04;29;0
4281.48;11;0
4282.09;22;0
4282.72;30;0
4283.52;9;0
4283.94;11;0
4284.96;22;0
4285.84;11;0
4286.03;30;0
4286.45;9;0
4287.03;3;0
4287.38;23;0
4288.01;10;0
4289.65;3;0
4291.93;3;0
4291.93;11;0
4292.29;22;0
4292.69;30;0
4292.87;18;0
4292.87;23;0
4293.63;0;0
4294.07;11;0
4294.71;9;0
4296.05;10;0
4296.05;27;0
4296.25;30;0
4296.8;17;0
4297.96;21;0
4298;9;0
4299.21;22;0
4299.61;17;0
4299.61;30;0
4300.85;0;0
4300.85;29;0
4301.48;9;0
4302.86;11;0
4302.86;30;0
4303.85;29;0
4305.59;17;0
4305.59;23;0
4306.01;11;0
4307.85;22;0
4308.7;9;0
4309.29;17;0
4309.92;2;0
4310.26;21;0
4311.59;8;0
4312.22;2;0
4312.66;17;0
4312.89;11;0
4312.89;29;0
4313.28;18;0
4315.03;2;0
4316.07;17;0
4316.33;21;0
4316.38;2;0
4317.78;7;0
4318.34;29;0
4319.33;17;0
4320;21;0
4320.77;17;0
4322.47;7;0
4322.95;8;0
4323.93;27;0
4324.6;17;0
4325.56;0;0
4326.56;27;0
4326.97;10;0
4328.21;0;0
4328.81;27;0
4330.21;0;0
4330.84;27;0
4332.81;17;0
4332.81;29;0
4332.85;27;0
4334.98;0;0
4334.98;27;0
4336.01;2;0
4336.59;7;0
4336.59;23;0
4336.59;26;0
4337.01;0;0
4338.43;0;0
4339.25;2;0
4341.65;8;0
4343.2;2;0
4343.2;26;0
4343.59;27;0
4344.46;8;0
4346.72;26;0
4347.22;23;0
4348.36;26;0
4350.42;27;0
4351.24;23;0
4352.51;23;0
4352.93;26;0
4353.65;27;0
4355.6;20;0
4359.09;20;0
4360.04;18;0
4361.81;20;0
4362.87;30;0
4365.35;18;0
4365.35;23;0
4366.58;30;0
4377.39;1;0
4378.44;17;0
4378.77;4;0
4381.51;17;0
4381.51;21;0
4382.2;11;0
4382.2;26;0
4382.64;4;0
4383.73;17;0
4385.13;21;0
4387.15;21;0
4387.31;17;0
4389.42;21;0
4392.03;11;0
4393.44;26;0
4395.44;11;0
4397.2;26;0
4397.46;11;0
4398.59;26;0
4399.53;11;0
4400.6;26;0
4400.65;9;0
4401.02;22;0
4401.44;11;0
4401.44;27;0
4402.53;30;0
4403.96;9;0
4403.96;11;0
4404.52;22;0
4406.25;9;0
4406.54;30;0
4406.81;2;0
4406.81;27;0
4407.88;22;0
4408.51;30;0
4409.52;5;0
4409.52;17;0
4409.71;21;0
4411.34;22;0
4411.44;1;0
4411.44;29;0
4412.4;5;0
4412.4;21;0
4413.96;4;0
4414.59;21;0
4415.41;22;0
4416.01;5;0
4416.01;12;0
4418.05;5;0
4418.05;12;0
4420;5;0
4420;12;0
4422.73;1;0
4422.73;12;0
4422.73;29;0
4424.03;5;0
4424.58;4;0
4424.58;17;0
4425.92;2;0
4427.11;17;0
4428.18;5;0
4429.21;14;0
4429.53;2;0
4429.53;21;0
4430.38;23;0
4432.58;14;0
4432.87;21;0
4433.87;23;0
4434.33;17;0
4434.69;14;0
4435.12;18;0
4435.87;9;0
4437.99;17;0
4437.99;23;0
4438.34;29;0
4439.44;11;0
4440.04;23;0
4440.13;17;0
4440.71;14;0
4442.03;11;0
4442.21;23;0
4442.44;29;0
4442.7;9;0
4442.7;14;0
4444.2;11;0
4445.55;18;0
4445.78;29;0
4446.13;11;0
4446.53;9;0
4446.53;17;0
4448.4;11;0
4448.6;27;0
4449.02;18;0
4449.02;31;0
4449.81;29;0
4450.05;9;0
4451.11;29;0
4451.69;27;0
4454.03;9;0
4455.24;11;0
4455.66;5;0
4455.66;12;0
4459.08;11;0
4459.92;27;0
4460.67;29;0
4460.67;30;0
4461.07;2;0
4462.53;11;0
4463.26;27;0
4463.98;5;0
4464.95;2;0
4466.62;2;0
4467.7;5;0
4468.28;12;0
4471.48;11;0
4471.48;27;0
4472.67;14;0
4472.67;30;0
4475.75;5;0
4475.75;12;0
4482.71;18;0
4483.4;23;0
4484.78;31;0
4486.04;23;0
4486.29;18;0
4488.75;18;0
4489.64;6;0
4490.18;31;0
4490.27;18;0
4490.27;28;0
4490.9;22;0
4492.29;18;0
4492.74;28;0
4493.49;31;0
4494.37;15;0
4494.37;22;0
4494.79;23;0
4495.37;28;0
4496.03;18;0
4497.09;28;0
4498.01;6;0
4498.01;15;0
4498.01;23;0
4498.47;14;0
4498.59;18;0
4501.18;18;0
4501.48;23;0
4504.84;23;0
4506.2;6;0
4508.06;23;0
4515.77;21;0
4519.51;21;0
4521.96;21;0
4522.38;11;0
4522.38;30;0
4522.91;17;0
4523.34;15;0
4523.34;28;0
4525.5;9;0
4526.11;11;0
4526.11;17;0
4527.58;29;0
4528.04;11;0
4528.91;9;0
4530.12;11;0
4530.17;17;0
4531.18;29;0
4532.37;11;0
4532.41;17;0
4532.92;2;0
4534.03;29;0
4536.1;15;0
4536.52;2;0
4538.68;2;0
4538.68;15;0
4538.68;19;0
4540.63;2;0
4540.63;19;0
4542.22;15;0
4542.64;2;0
4543.56;19;0
4544.72;2;0
4545.55;15;0
4545.55;19;0
4546.22;28;0
4548.69;28;0
4549.68;3;0
4550.25;11;0
4550.25;29;0
4553.25;3;0
4553.92;27;0
4554.34;21;0
4555.82;3;0
4557.38;21;0
4558.1;27;0
4559.82;3;0
4560;21;0
4560.31;27;0
4561.27;3;0
4562.54;9;0
4563.56;17;0
4564.63;3;0
4565.26;11;0
4565.77;9;0
4567.88;17;0
4569.3;9;0
4569.3;11;0
4570.63;11;0
4571.73;21;0
4572.48;9;0
4576.14;2;0
4579.36;9;0
4580;17;0
4582.95;2;0
4582.95;17;0
4583.37;23;0
4584.52;22;0
4585.36;29;0
4586.87;23;0
4587.96;22;0
4589.18;29;0
4590.74;22;0
4590.74;30;0
4591.58;17;0
4592.1;2;0
4594.92;2;0
4596.88;17;0
4598.11;27;0
4602.4;2;0
4603.14;29;0
4604.04;27;0
4608.58;27;0
4611.06;27;0
4614.53;27;0
4618.33;27;0
4623.18;30;0
4623.6;18;0
4626.65;30;0
4627.3;13;0
4627.3;18;0
4627.65;16;0
4630.63;18;0
4630.67;21;0
4630.78;13;0
4633.12;16;0
4633.12;30;0
4634.41;18;0
4634.83;13;0
4635.3;23;0
4635.55;16;0
4636.64;0;0
4636.64;30;0
4637.53;13;0
4639.02;23;0
4640;21;0
4640;30;0
4642.33;23;0
4643.31;21;0
4645.58;21;0
4647.59;21;0
4656.37;11;0
4656.98;9;0
4658.78;16;0
4660.07;11;0
4660.73;0;0
4660.73;17;0
4661.4;24;0
4662.43;9;0
4662.43;13;0
4662.43;21;0
4666.45;9;0
4667.17;24;0
4668.7;9;0
4669.33;0;0
4669.33;17;0
4673.88;13;0
4673.88;17;0
4677.4;13;0
4682.51;21;0
4685.21;21;0
4687.32;21;0
4689.14;2;0
4689.35;21;0
4691.99;21;0
4692.41;2;0
4692.83;17;0
4694.44;2;0
4695.49;17;0
4695.94;11;0
4696.36;7;0
4696.36;10;0
4697.52;21;0
4697.94;2;0
4700.46;11;0
4701.52;21;0
4704.75;17;0
4708.23;17;0
4709.52;9;0
4710.53;24;0
4712.5;9;0
4712.58;10;0
4714.25;26;0
4716.61;24;0
4716.91;17;0
4716.91;30;0
4721.71;9;0
4725.24;9;0
4727.5;18;0
4728.37;9;0
4729.94;10;0
4730.27;2;0
4730.27;7;0
4731.88;9;0
4734.66;7;0
4735.91;9;0
4736.58;10;0
4737.95;26;0
4738.25;8;0
4738.87;7;0
4743.29;10;0
4743.29;24;0
4745.64;2;0
4745.64;30;0
4747.86;10;0
4747.86;24;0
4748.49;2;0
4749.21;18;0
4749.21;22;0
4749.77;30;0
4750.13;8;0
4750.13;29;0
4751.09;30;0
4751.51;29;0
4751.94;27;0
4752.92;22;0
4755.27;2;0
4755.75;22;0
4756.63;29;0
4758.19;8;0
4759.54;18;0
4760;27;0
4761.94;2;0
4762.89;18;0
4766.05;2;0
4766.24;18;0
4769.38;2;0
4777.38;17;0
4777.38;23;0
4777.8;9;0
4777.8;18;0
4778.42;9;0
4778.42;27;0
4780.73;17;0
4780.94;23;0
4782.86;17;0
4783.16;12;0
4783.16;21;0
4784.42;11;0
4784.42;23;0
4784.77;17;0
4786.14;8;0
4787.58;17;0
4791.97;20;0
4792.19;22;0
4794.46;23;0
4794.46;27;0
4796.9;9;0
4798.42;12;0
4800.43;9;0
4801.17;12;0
4804.61;22;0
4808.07;22;0
4808.62;4;0
4810.24;17;0
4812.89;17;0
4816.26;17;0
4818.41;17;0
4819.78;17;0
4820.01;30;0
4823.53;17;0
4823.53;30;0
4825.51;30;0
4825.93;9;0
4826.35;17;0
4827.66;30;0
4828.67;1;0
4828.67;17;0
4830.43;2;0
4833.84;2;0
4834.68;29;0
4841.42;9;0
4843.08;4;0
4844.36;9;0
4844.84;27;0
4845.72;4;0
4848.6;18;0
4848.6;27;0
4849.02;4;0
4850.3;27;0
4853.75;9;0
4854.71;30;0
4856.99;9;0
4857.38;30;0
4860.31;9;0
4860.87;30;0
4863.83;9;0
4864.33;30;0
4866.75;23;0
4867.48;9;0
4867.48;27;0
4867.48;29;0
4867.48;30;0
4869.98;23;0
4871.55;30;0
4872.23;23;0
4872.23;29;0
4874.18;23;0
4875.98;29;0
4876.4;2;0
4876.82;23;0
4877.49;18;0
4879.55;5;0
4879.55;31;0
4880;18;0
4882.6;18;0
4884.1;2;0
4885.16;5;0
4885.16;6;0
4887.15;6;0
4888.71;27;0
4889.13;6;0
4890.85;18;0
4892.49;6;0
4894.33;18;0
4894.47;27;0
4895.72;6;0
4897.61;5;0
4897.61;18;0
4897.61;19;0
4897.61;31;0
4898.9;14;0
4898.9;27;0
4900.94;18;0
4901.82;31;0
4905.03;18;0
4905.6;21;0
4906.23;22;0
4909.69;22;0
4909.8;27;0
4910.51;2;0
4910.51;18;0
4911.39;11;0
4911.72;22;0
4912.02;15;0
4912.67;27;0
4913.59;22;0
4914;21;0
4914;27;0
4914.92;11;0
4915.51;22;0
4916.97;11;0
4917.41;21;0
4917.41;27;0
4918.78;11;0
4919.87;19;0
4920.42;22;0
4920.96;11;0
4921.4;21;0
4923.43;19;0
4923.48;11;0
4925.09;11;0
4948.02;15;0
4949.79;30;0
4950.33;19;0
4950.58;15;0
4951.34;9;0
4951.67;22;0
4952.3;17;0
4953.06;30;0
4955.54;30;0
4957.25;19;0
4958.09;11;0
4960.71;17;0
4960.71;19;0
4964.15;19;0
4965.69;25;0
4966.67;18;0
4969.07;11;0
4969.07;25;0
4969.65;22;0
4971.01;25;0
4971.43;11;0
4971.43;18;0
4973.05;11;0
4973.05;25;0
4974.59;29;0
4975.2;18;0
4976.29;28;0
4976.48;11;0
4977.59;27;0
4977.98;29;0
4978.87;17;0
4979.69;28;0
4980;29;0
4980.85;17;0
4981.17;27;0
4981.76;28;0
4981.92;29;0
4984.55;28;0
4984.8;29;0
4985.42;17;0
4987.5;17;0
4993;3;0
4994.91;3;0
4996.86;24;0
4997.61;3;0
4997.66;21;0
4999.04;3;0
4999.04;24;0
4999.04;30;0
5000.88;21;0
5001.65;24;0
5003.05;24;0
5003.09;21;0
5003.33;30;0
5004.17;16;0
5005.5;30;0
5005.62;2;0
5005.83;21;0
5005.83;23;0
5007.71;16;0
5008.25;30;0
5009.04;2;0
5009.04;27;0
5011.4;27;0
5013.45;27;0
5014.84;27;0
5015.27;18;0
5016.53;30;0
5017.41;29;0
5018.03;21;0
5018.03;23;0
5018.94;28;0
5019.82;30;0
5021.06;2;0
5021.06;3;0
5022.22;28;0
5023.02;30;0
5024.72;18;0
5024.91;27;0
5025.69;28;0
5026.11;29;0
5026.32;30;0
5027.53;23;0
5027.53;27;0
5027.95;18;0
5029.48;29;0
5029.85;13;0
5030.44;23;0
5031.02;27;0
5031.49;29;0
5032.16;21;0
5032.79;29;0
5033.58;3;0
5034.66;18;0
5035.08;21;0
5037.27;23;0
5037.32;3;0
5037.53;10;0
5037.94;18;0
5039.49;29;0
5040;16;0
5040.84;10;0
5042.01;21;0
5042.68;18;0
5042.94;10;0
5043.97;16;0
5045.55;21;0
5047.53;10;0
5054.35;24;0
5055.1;9;0
5055.1;29;0
5056.82;24;0
5057.75;13;0
5059.22;10;0
5059.22;11;0
5060;13;0
5061.46;10;0
5061.46;24;0
5063.1;13;0
5063.19;11;0
5063.39;24;0
5065.48;24;0
5066.82;24;0
5070.08;24;0
5074.28;22;0
5077.73;22;0
5079.72;22;0
5081.48;9;0
5081.72;22;0
5084.24;22;0
5086.92;9;0
5087.86;10;0
5089.18;11;0
5091.11;9;0
5091.81;11;0
5096.84;27;0
5099.76;11;0
5100.57;27;0
5102.14;0;0
5102.42;27;0
5103.16;11;0
5105.3;27;0
5106.58;11;0
5106.72;7;0
5108.34;20;0
5108.42;11;0
5109.53;0;0
5109.88;11;0
5111.45;0;0
5112.03;30;0
5113.21;11;0
5113.97;0;0
5115.37;30;0
5116.61;11;0
5117.43;30;0
5118.31;17;0
5119.84;30;0
5120.41;8;0
5124.02;8;0
5125.73;29;0
5126.82;23;0
5129.01;29;0
5130.03;22;0
5130.03;23;0
5130.86;20;0
5130.86;21;0
5131.26;29;0
5132.13;9;0
5132.13;23;0
